,G_Val,F_Val,F_total,F_percent
2007.01.12,"+4,585","-46,142","24,981,943",53.90%
2007.01.11,"-50,542","+102,489","25,028,085",54.00%
2007.01.10,"-41,005","+20,483","24,925,596",53.78%
2007.01.09,"-41,642","+25,056","24,905,113",53.73%
2007.01.08,"-6,485","-14,822","24,880,057",53.68%
2007.01.05,"-94,649","+290,531","24,894,879",53.71%
2007.01.04,"-66,737","+236,268","24,604,348",53.09%
2007.01.03,"-8,078","-27,406","24,368,080",52.58%
2007.01.02,"-33,952","+60,491","24,395,486",52.64%
2006.12.28,"+49,533","+18,829","24,334,995",52.50%
2006.12.27,"+57,460","-37,958","24,316,166",52.46%
2006.12.26,"-8,416","-38,699","24,354,124",52.55%
2006.12.22,"-34,615","+7,005","24,392,823",52.63%
2006.12.21,"-108,477","+18,462","24,385,818",52.61%
2006.12.20,"-66,832","+16,362","24,367,356",52.57%
2006.12.19,"-11,943","-26,831","24,350,994",52.54%
2006.12.18,+809,"+66,247","24,377,825",52.60%
2006.12.15,"+19,261","-16,052","24,311,578",52.45%
2006.12.14,"-24,358","+29,034","24,327,630",52.49%
2006.12.13,"+7,449","+26,253","24,298,596",52.43%
2006.12.12,"-65,131","+161,507","24,272,343",52.37%
2006.12.11,"-4,655","+23,081","24,110,836",52.02%
2006.12.08,+544,"+25,380","24,087,755",51.97%
2006.12.07,"+18,266","+67,520","24,062,375",51.92%
2006.12.06,"-28,914","+259,648","23,994,855",51.77%
2006.12.05,"-10,259","+49,642","23,722,107",51.18%
2006.12.04,"+24,573","-18,629","23,672,465",51.08%
2006.12.01,"-47,417","+271,676","23,691,094",51.12%
2006.11.30,"-18,833","+52,607","23,419,418",50.53%
2006.11.29,"-2,396","+117,920","23,366,811",50.42%
2006.11.28,"-38,627","-11,640","23,248,891",50.16%
2006.11.27,"-63,869","+18,466","23,260,531",50.19%
2006.11.24,"-32,851","+4,290","23,242,065",50.15%
2006.11.23,"-12,892","+50,665","23,237,775",50.14%
2006.11.22,"-47,782","+5,061","23,187,110",50.03%
2006.11.21,+195,"-45,718","23,182,049",50.02%
2006.11.20,"+39,675","+146,404","23,227,767",50.12%
2006.11.17,"+11,209","+141,263","23,081,363",49.80%
2006.11.16,"-5,503","+55,794","22,940,100",49.49%
2006.11.15,"-10,680","+55,578","22,893,595",49.39%
2006.11.14,"+28,226","+78,545","22,838,017",49.27%
2006.11.13,"+35,556","+35,960","22,759,472",49.11%
2006.11.10,"-72,888","+75,775","22,723,512",49.03%
2006.11.09,"-21,842","+82,923","22,647,737",48.86%
2006.11.08,"-17,875","+1,461","22,564,814",48.69%
2006.11.07,"-2,799","+8,970","22,563,353",48.68%
2006.11.06,"+114,254","-102,107","22,554,383",48.66%
2006.11.03,"+153,227","+46,164","22,656,490",48.88%
2006.11.02,"+38,658","+128,093","22,610,329",48.78%
2006.11.01,"-8,576","+45,728","22,482,276",48.51%
2006.10.31,"+20,119","+69,188","22,436,548",48.41%
2006.10.30,"-68,716","-56,637","22,367,360",48.26%
2006.10.27,"-4,006","+32,560","22,424,212",48.38%
2006.10.26,"+74,101","+3,566","22,391,652",48.31%
2006.10.25,"+29,133","+3,076","22,388,086",48.30%
2006.10.24,"-43,614","+54,855","22,385,128",48.30%
2006.10.23,"-74,901","+50,597","22,330,273",48.18%
2006.10.20,"-91,587","-121,223","22,279,676",48.07%
2006.10.19,"-27,949","+35,737","22,400,899",48.33%
2006.10.18,"+14,078","-61,028","22,365,162",48.25%
2006.10.17,"+15,929",-711,"22,426,190",48.39%
2006.10.16,"+8,097","+26,902","22,426,901",48.39%
2006.10.13,"-4,361","+13,351","22,399,999",48.33%
2006.10.12,"-28,687","+84,104","22,386,648",48.30%
2006.10.11,"-114,583","+94,344","22,302,544",48.12%
2006.10.10,"+32,212","-8,983","22,208,200",47.92%
2006.10.09,"-112,178","+421,447","22,217,068",47.93%
2006.10.04,"-206,943","-64,617","21,795,621",47.03%
2006.10.02,"-12,945","+33,262","21,860,238",47.17%
2006.09.29,"-21,315","+22,953","21,826,976",47.09%
2006.09.28,"-33,341","+88,847","21,803,915",47.04%
2006.09.27,"+8,128","-38,871","21,715,068",46.85%
2006.09.26,"-51,039","+42,298","21,753,939",46.94%
2006.09.25,"-122,331","+67,239","21,711,641",46.84%
2006.09.22,"-121,460","+129,522","21,644,402",46.70%
2006.09.21,"-180,652","+47,289","21,514,880",46.42%
2006.09.20,"-97,028","+44,665","21,467,481",46.32%
2006.09.19,"-90,610","+28,031","21,422,816",46.22%
2006.09.18,"-10,361","-134,320","21,394,785",46.16%
2006.09.15,"-101,609","+66,782","21,529,105",46.45%
2006.09.14,"-6,208","+221,776","21,462,323",46.31%
2006.09.13,"-99,427","+221,667","21,240,547",45.83%
2006.09.12,"+24,315",-790,"21,018,880",45.35%
2006.09.11,"+1,932","-11,722","21,019,670",45.35%
2006.09.08,"+71,966","+60,897","21,031,392",45.38%
2006.09.07,"-7,765","-52,657","20,970,495",45.25%
2006.09.06,"+50,378","+34,187","21,024,652",45.36%
2006.09.05,"+14,411","+3,394","20,990,465",45.29%
2006.09.04,"+77,636","+83,969","20,987,281",45.28%
2006.09.01,"+71,588","-51,228","20,903,312",45.10%
2006.08.31,"+85,869","-121,409","20,954,540",45.21%
2006.08.30,"+9,116","-216,192","21,075,949",45.47%
2006.08.29,"+57,495","-33,618","21,292,141",45.94%
2006.08.28,"+8,770","+31,971","21,327,759",46.02%
2006.08.25,"+15,185","+19,074","21,295,788",45.95%
2006.08.24,"+13,128","+12,316","21,276,714",45.91%
2006.08.23,"+34,337","+166,149","21,247,696",45.84%
2006.08.22,"+112,664","+14,652","21,081,547",45.48%
2006.08.21,"-205,700","-215,948","21,066,895",45.45%
2006.08.18,"+25,112","-91,419","21,282,843",45.92%
2006.08.17,"+6,978","-260,014","21,374,262",46.12%
2006.08.16,"+91,740","-100,694","21,634,276",46.68%
2006.08.14,"-2,634","+27,157","6,574,204",42.41%
2006.08.11,"+18,907","-2,995","6,547,047",42.24%
2006.08.10,"+23,751","-9,485","6,550,042",42.26%
2006.08.09,"+5,654","-52,432","6,559,527",42.32%
2006.08.08,"-5,644","-41,537","6,611,959",42.66%
2006.08.07,"-6,422","+23,370","6,703,496",43.25%
2006.08.04,"+62,979","+105,035","6,680,308",43.10%
2006.08.03,"-18,699","-177,088","6,525,273",42.10%
2006.08.02,"+104,161","-355,257","6,702,361",43.24%
2006.08.01,"-82,459","-168,879","7,057,618",45.53%
2006.07.31,"+6,801","-16,409","7,226,497",46.62%
2006.07.28,"-11,220","-20,027","7,242,906",46.73%
2006.07.27,"+7,556","-91,882","7,262,933",46.86%
2006.07.26,"-3,085","+5,461","7,353,815",47.44%
2006.07.25,"+4,211","+38,461","7,348,354",47.41%
2006.07.24,"+29,269","-2,950","7,309,769",47.16%
2006.07.21,"+39,790","-83,160","7,312,719",47.18%
2006.07.20,"+6,529","-9,859","7,395,879",47.71%
2006.07.19,+339,"-36,153","7,405,738",47.78%
2006.07.18,"+1,369","-50,761","7,441,891",48.01%
2006.07.14,"-30,163","-62,602","7,492,602",48.34%
2006.07.13,"+3,137","-4,405","7,555,254",48.74%
2006.07.12,"+5,038","+1,001","7,559,592",48.77%
2006.07.11,"+5,319","-50,158","7,558,591",48.76%
2006.07.10,"-3,297","-39,803","7,608,749",49.09%
2006.07.07,"-10,421","-11,006","7,648,552",49.34%
2006.07.06,"-6,502","-12,760","7,659,558",49.41%
2006.07.05,"-11,988","+7,322","7,672,318",49.50%
2006.07.04,-585,+351,"7,664,996",49.45%
2006.07.03,"+5,125","-28,138","7,664,645",49.45%
2006.06.30,"-36,568","+93,115","7,693,783",49.63%
2006.06.29,"-61,363","+3,057","7,600,668",49.03%
2006.06.28,"+5,037","-34,924","7,597,611",49.01%
2006.06.27,"+3,893","-52,517","7,632,535",49.24%
2006.06.26,-797,"-7,228","7,685,052",49.58%
2006.06.23,"+2,295","-5,074","7,703,280",49.70%
2006.06.22,"+3,216","+24,068","7,705,254",49.71%
2006.06.21,"+1,986","-11,476","7,681,186",49.55%
2006.06.20,"-10,290","+29,123","7,692,662",49.63%
2006.06.19,"-2,057","+30,946","7,663,539",49.44%
2006.06.16,"-1,284","+49,963","7,621,593",49.17%
2006.06.15,"-2,321","-51,790","7,571,630",48.85%
2006.06.14,"+23,333","-78,156","7,620,420",49.16%
2006.06.13,"+36,638","-58,104","7,698,576",49.67%
2006.06.12,"+20,816","+2,622","7,756,680",50.04%
2006.06.09,-681,"+16,337","7,754,058",50.02%
2006.06.08,"+36,423","-77,601","7,737,721",49.92%
2006.06.07,"+9,763","-57,928","7,815,322",50.42%
2006.06.05,"-35,530","+21,068","7,873,250",50.79%
2006.06.02,"-26,345","+37,166","7,852,182",50.66%
2006.06.01,"-26,404","+21,278","7,815,016",50.42%
2006.05.30,"-8,313","-6,888","7,793,738",50.28%
2006.05.29,"-18,626","+17,614","7,800,626",50.32%
2006.05.26,"+14,891","-8,038","7,783,012",50.21%
2006.05.25,"+39,223","-28,181","7,791,050",50.26%
2006.05.24,"+33,928","-18,495","7,819,231",50.44%
2006.05.23,"+73,928","-133,590","7,837,701",50.56%
2006.05.22,"+10,545","-8,771","7,971,291",51.43%
2006.05.19,"+36,296","-49,875","7,980,062",51.48%
2006.05.18,"+45,878","-42,009","8,033,037",51.82%
2006.05.17,"+12,598","-15,706","8,075,046",52.09%
2006.05.16,"+14,574","-61,846","8,090,752",52.20%
2006.05.15,"+27,526","-57,372","8,152,598",52.59%
2006.05.12,"+12,773","-18,682","8,209,970",52.96%
2006.05.11,"+14,350","-31,304","8,228,652",53.09%
2006.05.10,"-6,715","-14,033","8,259,956",53.29%
2006.05.09,"+4,165","-17,736","8,273,989",53.38%
2006.05.08,"+27,972","-63,303","8,291,725",53.49%
2006.05.04,"+12,925","-10,555","8,355,028",53.90%
2006.05.03,"-5,954","+21,266","8,365,583",53.97%
2006.05.02,"+2,030","-14,443","8,373,142",54.02%
2006.04.28,"+7,491","-6,860","8,387,585",54.11%
2006.04.27,"+1,732","-6,532","8,394,445",54.15%
2006.04.26,"+5,345","+16,511","8,400,977",54.20%
2006.04.25,"-2,047","-10,100","8,384,466",54.09%
2006.04.24,"+4,131","-23,140","8,394,566",54.16%
2006.04.21,"+2,522","+28,015","8,417,706",54.30%
2006.04.20,"-3,363","+17,178","8,389,691",54.12%
2006.04.19,"-2,153","+34,897","8,372,513",54.01%
2006.04.18,-181,"+3,011","8,337,616",53.79%
2006.04.17,"-7,032","+1,000","8,334,605",53.77%
2006.04.14,"-17,614","+12,614","8,333,605",53.76%
2006.04.13,"+2,558","-32,832","8,320,991",53.68%
2006.04.12,"-5,847","-61,887","8,353,823",53.89%
2006.04.11,-707,"-19,792","8,415,710",54.29%
2006.04.10,"-9,036","+5,618","8,435,502",54.42%
2006.04.07,"-7,063","-17,553","8,429,884",54.38%
2006.04.06,"-10,762","+40,887","8,447,437",54.50%
2006.04.05,"-7,726","+20,773","8,406,550",54.23%
2006.04.04,"-13,488","+7,611","8,385,777",54.10%
2006.04.03,"+7,009","+35,842","8,378,466",54.05%
2006.03.31,"+5,954","+70,605","8,342,624",53.82%
2006.03.30,"+21,088","-1,021","8,272,019",53.37%
2006.03.29,"+4,704","-7,479","8,273,040",53.37%
2006.03.28,"+4,272","-11,273","8,280,519",53.42%
2006.03.27,"+18,346","-15,308","8,291,650",53.49%
2006.03.24,"+2,825","+74,083","8,306,958",53.59%
2006.03.23,"+37,849","-14,770","8,232,875",53.11%
2006.03.22,"-1,207","+9,842","8,247,645",53.21%
2006.03.21,"+15,266","-3,273","8,237,803",53.14%
2006.03.20,"+5,943","-4,237","8,241,076",53.17%
2006.03.17,"-7,484","+14,656","8,241,605",53.17%
2006.03.16,+164,"-9,535","8,230,657",53.10%
2006.03.15,"+6,636","+3,339","8,240,192",53.16%
2006.03.14,"-3,876","-6,026","8,236,853",53.14%
2006.03.13,"+6,788","-10,602","8,242,879",53.18%
2006.03.10,"-3,540","-12,728","8,253,481",53.25%
2006.03.09,"+6,908","-1,501","8,266,209",53.33%
2006.03.08,"-6,498","-32,023","8,267,710",53.34%
2006.03.07,"+2,738","+9,154","8,299,733",53.54%
2006.03.06,"+15,567","-24,458","8,290,579",53.48%
2006.03.03,"+6,510","-6,037","8,314,649",53.64%
2006.03.02,"-8,960","+5,259","8,321,074",53.68%
2006.02.28,"+10,988","+24,815","8,315,815",53.65%
2006.02.27,"-10,055","+37,137","8,290,820",53.49%
2006.02.24,"+5,070","+35,260","8,253,683",53.25%
2006.02.23,"+5,481","+19,724","8,218,423",53.02%
2006.02.22,-331,"+4,716","8,198,699",52.89%
2006.02.21,"+12,589","+23,714","8,193,983",52.86%
2006.02.20,"+2,890","+27,950","8,170,269",52.71%
2006.02.17,"-24,761","+75,922","8,142,319",52.53%
2006.02.16,"-20,368","+62,580","8,066,397",52.04%
2006.02.15,"-92,253","+5,730","8,003,817",51.63%
2006.02.14,"-22,749","-11,881","7,998,087",51.60%
2006.02.13,"-19,494","-10,219","8,009,968",51.67%
2006.02.10,"+10,944","-13,803","8,020,187",51.74%
2006.02.09,"+10,788","-5,487","8,036,102",51.84%
2006.02.08,-898,"-17,201","8,041,589",51.88%
2006.02.07,"+38,544","+36,211","8,058,790",51.99%
2006.02.06,"+2,014","-14,452","8,022,579",51.76%
2006.02.03,"-49,798","+38,705","8,037,031",51.85%
2006.02.02,"-63,708","+54,955","7,998,326",51.60%
2006.02.01,"-4,344","-30,050","7,943,371",51.24%
2006.01.31,"-35,038","+49,267","7,976,852",51.46%
2006.01.27,"+8,364","-5,017","7,927,585",51.14%
2006.01.26,"+20,078","-18,477","7,929,171",51.15%
2006.01.25,"-5,068","+72,454","7,947,648",51.27%
2006.01.24,"+9,502",+846,"7,875,194",50.81%
2006.01.23,"-20,296","+61,468","7,874,348",50.80%
2006.01.20,"+31,636","-85,120","7,813,110",50.40%
2006.01.19,"-20,981","-42,961","7,898,230",50.95%
2006.01.18,"+43,995","-67,743","7,941,191",51.23%
2006.01.17,"-5,588","+37,214","8,008,934",51.67%
2006.01.16,"-4,498","+70,280","7,969,608",51.41%
2006.01.13,"+30,584","+69,508","7,899,328",50.96%
2006.01.12,"-4,055","-72,619","7,829,820",50.51%
2006.01.11,"+11,196","-146,391","7,902,439",50.98%
2006.01.10,"+5,539","-26,261","8,048,830",51.93%
2006.01.09,"+14,399","-3,336","8,076,157",52.10%
2006.01.06,"+20,189","-6,369","8,079,493",52.12%
2006.01.05,"+2,810","+22,340","8,086,024",52.17%
2006.01.04,"+18,436","-3,943","8,063,534",52.02%
2006.01.03,"+8,190",+614,"8,067,477",52.05%
2006.01.02,"+1,795","+18,250","8,066,863",52.04%
2005.12.29,"+54,403","-44,198","8,048,613",51.92%
2005.12.28,"+5,544","-37,266","8,092,811",52.21%
2005.12.27,"-7,741","-17,558","8,130,077",52.45%
2005.12.26,"-4,046","-9,301","8,147,635",52.56%
2005.12.23,"-2,527","+8,312","8,156,936",52.62%
2005.12.22,"+2,422","-5,242","8,148,624",52.57%
2005.12.21,"-4,249","+17,886","8,153,958",52.60%
2005.12.20,"+4,285","-1,115","8,136,072",52.49%
2005.12.19,"-8,451","-5,311","8,137,187",52.50%
2005.12.16,"+8,746","-30,642","8,142,828",52.53%
2005.12.15,"+6,225","-52,950","8,173,470",52.73%
2005.12.14,"-2,494","-58,732","8,226,420",53.07%
2005.12.13,"-14,782","-10,432","8,285,152",53.45%
2005.12.12,"-6,643","+14,308","8,295,359",53.52%
2005.12.09,+321,"+15,154","8,283,465",53.44%
2005.12.08,"+5,051","+13,065","8,268,311",53.34%
2005.12.07,"-5,347","+24,529","8,255,246",53.26%
2005.12.06,"-15,537","+41,028","8,230,717",53.10%
2005.12.05,"+4,539","-2,465","8,189,689",52.83%
2005.12.02,"-23,612","+38,346","8,192,154",52.85%
2005.12.01,"-14,555","+33,713","8,153,808",52.60%
2005.11.30,"+1,635","-76,893","8,120,095",52.39%
2005.11.29,-501,"-35,337","8,196,988",52.88%
2005.11.28,"-34,655","-27,726","8,232,325",53.11%
2005.11.25,"+2,056","+5,678","8,260,051",53.29%
2005.11.24,"+3,341","-5,527","8,254,373",53.25%
2005.11.23,"+33,239","+2,850","8,259,900",53.29%
2005.11.22,"+10,152",-546,"8,257,050",53.27%
2005.11.21,"-1,397",+49,"8,257,596",53.27%
2005.11.18,"+6,214","-18,231","8,257,547",53.27%
2005.11.17,"+25,483","-23,464","8,275,778",53.39%
2005.11.16,"+9,745","+14,465","8,299,242",53.54%
2005.11.15,"-24,049","+21,419","8,284,777",53.45%
2005.11.14,"-10,275",+717,"8,263,358",53.31%
2005.11.11,"-16,489","-3,114","8,262,641",53.30%
2005.11.10,"-49,913","+135,023","8,265,755",53.32%
2005.11.09,-224,"+38,684","8,130,161",52.45%
2005.11.08,"+3,250","-40,249","8,091,477",52.20%
2005.11.07,"-21,671","+27,402","8,131,726",52.46%
2005.11.04,"-56,813","+145,324","8,104,392",52.28%
2005.11.03,"-23,565","+49,141","7,959,068",51.35%
2005.11.02,+936,"+41,317","7,909,927",51.03%
2005.11.01,"-2,484","+44,627","7,868,610",50.76%
2005.10.31,"-5,622","+4,548","7,823,983",50.47%
2005.10.28,"-12,081","+32,977","7,819,435",50.45%
2005.10.27,+983,"-35,098","7,786,458",50.23%
2005.10.26,"-15,205","+5,521","7,821,556",50.46%
2005.10.25,"-4,533","-6,920","7,816,035",50.42%
2005.10.24,"+9,188","+20,852","7,822,955",50.47%
2005.10.21,"+26,935","+24,857","7,802,103",50.33%
2005.10.20,"+7,182","+14,752","7,777,246",50.17%
2005.10.19,"+21,538","+8,075","7,762,494",50.08%
2005.10.18,"-35,928","+88,018","7,754,419",50.03%
2005.10.17,"+23,943","-44,033","7,666,401",49.46%
2005.10.14,"-45,907","-73,710","7,720,368",49.81%
2005.10.13,"+26,237","-100,074","7,794,078",50.28%
2005.10.12,"-6,566","+7,476","7,894,152",50.93%
2005.10.11,"+12,655","-18,994","7,886,676",50.88%
2005.10.10,"+9,417","+28,719","7,905,670",51.00%
2005.10.07,"-10,723","-56,158","7,876,951",50.82%
2005.10.06,"+16,423","-66,330","7,933,109",51.18%
2005.10.05,"-12,074","+5,003","7,999,439",51.61%
2005.10.04,"+18,788","-1,834","7,994,436",51.57%
2005.09.30,"+1,324","+32,866","7,996,270",51.59%
2005.09.29,"-5,004","+8,351","7,964,010",51.38%
2005.09.28,"+10,118","+3,024","7,955,659",51.32%
2005.09.27,"+9,659","+6,605","7,952,635",51.30%
2005.09.26,"+7,552","+1,223","7,946,030",51.26%
2005.09.23,"+11,852","-146,462","7,945,112",51.26%
2005.09.22,"+19,683","-69,192","8,091,574",52.20%
2005.09.21,"+3,586","-42,218","8,160,766",52.65%
2005.09.20,"-2,099","+8,049","8,202,984",52.92%
2005.09.16,"+9,377","+17,044","8,194,935",52.87%
2005.09.15,"+11,294","+27,647","8,177,891",52.76%
2005.09.14,"+7,848","+1,042","8,150,244",52.58%
2005.09.13,"-3,001","+1,320","8,149,368",52.57%
2005.09.12,"-7,339","+37,538","8,145,194",52.55%
2005.09.09,"+20,082","-47,159","8,107,656",52.30%
2005.09.08,"+8,456","+23,415","8,154,815",52.61%
2005.09.07,"+36,953","-3,258","8,131,400",52.46%
2005.09.06,"+53,423","-31,734","8,134,658",52.48%
2005.09.05,"+54,602","-25,902","8,166,392",52.68%
2005.09.02,"+2,847","-78,397","8,192,294",52.85%
2005.09.01,"+9,039","-5,546","8,270,691",53.36%
2005.08.31,"+54,622","-29,712","8,276,237",53.39%
2005.08.30,"+3,977","-5,105","8,305,949",53.58%
2005.08.29,"+26,193","-18,089","8,311,054",53.62%
2005.08.26,"-11,544","-13,316","8,328,853",53.73%
2005.08.25,"+23,619","-39,752","8,342,169",53.82%
2005.08.24,"+4,105","-15,436","8,381,921",54.07%
2005.08.23,"-5,883","+33,801","8,397,357",54.17%
2005.08.22,"+27,884","-5,256","8,365,026",53.97%
2005.08.19,"+3,437","+6,198","8,370,282",54.00%
2005.08.18,"+30,063","-40,937","8,364,084",53.96%
2005.08.17,"+21,305","+1,862","8,405,021",54.22%
2005.08.16,"+3,403","+22,397","8,403,159",54.21%
2005.08.12,"+3,973","+9,808","8,380,762",54.07%
2005.08.11,+137,"+65,765","8,370,954",54.00%
2005.08.10,"-14,175","+12,648","8,305,189",53.58%
2005.08.09,"+14,669","+14,812","8,292,541",53.50%
2005.08.08,"+3,736","+39,751","8,277,729",53.40%
2005.08.05,"-15,138","+28,508","8,237,978",53.15%
2005.08.04,"-66,902","+90,499","8,209,470",52.96%
2005.08.03,"-54,785","+27,872","8,118,971",52.38%
2005.08.02,"-10,836","-6,293","8,091,099",52.20%
2005.08.01,"+11,755","-45,206","8,097,392",52.24%
2005.07.29,"+38,672","+18,285","8,142,598",52.53%
2005.07.28,-835,"+41,058","8,124,313",52.41%
2005.07.27,"-2,046","+20,936","8,083,255",52.15%
2005.07.26,"-44,590","+88,739","8,063,509",52.02%
2005.07.25,"-5,458","+99,221","7,974,770",51.45%
2005.07.22,"-14,311","+30,862","7,875,549",50.81%
2005.07.21,"-38,270","+26,614","7,844,687",50.61%
2005.07.20,"-67,708","+7,993","7,818,073",50.44%
2005.07.19,"-21,851","+1,058","7,810,080",50.39%
2005.07.18,"-4,949","+9,486","7,809,022",50.38%
2005.07.15,"-14,822",-99,"7,799,536",50.32%
2005.07.14,"-15,824","+28,911","7,799,635",50.32%
2005.07.13,"-14,907","+11,739","7,770,724",50.13%
2005.07.12,"-5,809","+24,796","7,758,985",50.06%
2005.07.11,"-25,131","+52,459","7,734,189",49.90%
2005.07.08,"+71,902","-49,850","7,681,730",49.56%
2005.07.07,"+36,718","-56,939","7,731,580",49.88%
2005.07.06,-653,"+23,092","7,788,519",50.25%
2005.07.05,"-14,153","+3,824","7,765,427",50.10%
2005.07.04,"-19,777","+22,835","7,761,603",50.07%
2005.07.01,"+15,104","-23,984","7,738,768",49.93%
2005.06.30,"+31,548","-12,050","7,762,752",50.08%
2005.06.29,"+30,801","+4,925","7,774,802",50.16%
2005.06.28,"+7,710","-24,083","7,769,877",50.13%
2005.06.27,+361,"-5,882","7,793,960",50.28%
2005.06.24,"+4,681","-14,663","7,799,842",50.32%
2005.06.23,"-27,295","+14,180","7,814,505",50.42%
2005.06.22,-241,"+9,172","7,800,325",50.32%
2005.06.21,"+17,893",-991,"7,791,153",50.26%
2005.06.20,"+22,573","-59,998","7,792,144",50.27%
2005.06.17,"-27,094","+34,967","7,852,142",50.66%
2005.06.16,"+19,117","-30,544","7,817,175",50.43%
2005.06.15,"+78,540","-140,410","7,847,719",50.63%
2005.06.14,"+11,060","-3,992","7,988,129",51.54%
2005.06.13,"+7,687","-8,183","7,992,121",51.56%
2005.06.10,"+4,548","+16,590","8,000,304",51.61%
2005.06.09,"-19,087","+16,695","7,983,714",51.51%
2005.06.08,"-19,873","+28,809","7,967,019",51.40%
2005.06.07,"-2,441","+25,070","7,941,210",51.23%
2005.06.03,"-11,285","+58,247","7,916,140",51.07%
2005.06.02,"-11,318","+85,467","7,857,893",50.69%
2005.06.01,"-26,950","+25,551","7,772,426",50.14%
2005.05.31,"+6,693","-10,049","7,746,875",49.98%
2005.05.30,"-8,543","+23,115","7,756,924",50.04%
2005.05.27,"+51,321","-40,388","7,733,909",49.90%
2005.05.26,"+27,126","-15,060","7,774,297",50.16%
2005.05.25,"+5,294","+40,193","7,789,357",50.25%
2005.05.24,"+12,613","+38,822","7,749,164",49.99%
2005.05.23,"+27,545","+31,227","7,710,342",49.74%
2005.05.20,"+12,452","+11,560","7,679,115",49.54%
2005.05.19,"+83,316","+78,189","7,667,555",49.47%
2005.05.18,"-2,262","+5,472","7,589,366",48.96%
2005.05.17,"+1,426","-3,962","7,583,894",48.93%
2005.05.16,"+24,297","+5,227","7,587,856",48.95%
2005.05.13,"+29,595","+4,084","7,582,629",48.92%
