,G_Val,F_Val,F_total,F_percent
2011.11.04,"+25,222","-44,107","3,490,474",25.99%
2011.11.03,"+19,194","-20,031","3,534,581",26.31%
2011.11.02,"+76,944","-82,580","3,554,612",26.46%
2011.11.01,"-48,978",+424,"3,637,192",27.08%
2011.10.31,"-5,326","-3,450","3,636,768",27.07%
2011.10.28,"-24,000","-54,474","3,640,218",27.10%
2011.10.27,"-110,312","+7,890","3,694,692",27.51%
2011.10.26,"-4,802","+3,618","3,686,802",27.45%
2011.10.25,"+49,792","-72,835","3,683,184",27.42%
2011.10.24,"-1,653",+473,"3,756,019",27.96%
2011.10.21,"-16,389","+28,198","3,755,546",27.96%
2011.10.20,"+26,125","-16,817","3,727,348",27.75%
2011.10.19,"+26,137","-31,740","3,744,165",27.87%
2011.10.18,"+39,605","-38,740","3,775,905",28.11%
2011.10.17,"+7,215","-28,780","3,814,645",28.40%
2011.10.14,"+44,358","-23,488","3,843,425",28.61%
2011.10.13,"+39,991","-32,289","3,866,913",28.79%
2011.10.12,"+44,231","-12,409","3,899,202",29.06%
2011.10.11,"-9,295","-3,065","3,911,611",29.15%
2011.10.10,"+14,610","-5,112","3,914,676",29.17%
2011.10.07,"-72,968","+5,899","3,919,788",29.21%
2011.10.06,"+22,897","+3,856","3,913,889",29.16%
2011.10.05,"-7,539","-12,946","3,910,033",29.14%
2011.10.04,"-20,427","+2,824","3,922,979",29.23%
2011.09.30,"+12,978","-2,919","3,920,155",29.21%
2011.09.29,"+12,331",-449,"3,923,074",29.23%
2011.09.28,"+12,198","-6,930","3,923,523",29.24%
2011.09.27,"-3,544","+7,252","3,930,453",29.29%
2011.09.26,"+14,704","-8,699","3,923,201",29.23%
2011.09.23,"+31,785","-28,862","3,931,900",29.30%
2011.09.22,"+47,438","-57,325","3,960,762",29.51%
2011.09.21,"+55,660","-14,634","4,018,087",29.94%
2011.09.20,"-22,840","+28,992","4,032,721",30.05%
2011.09.19,"+6,786","-2,558","4,003,729",29.83%
2011.09.16,"+6,191",+415,"4,006,112",29.85%
2011.09.15,"+31,693","-11,796","4,005,697",29.85%
2011.09.14,"+31,261","-8,407","4,012,066",29.90%
2011.09.09,"-10,497","-1,106","4,020,473",29.96%
2011.09.08,"+22,190","-14,471","4,021,579",29.97%
2011.09.07,"+31,073","-4,935","4,036,050",30.08%
2011.09.06,"+18,374","-3,052","4,042,545",30.13%
2011.09.05,"+70,216","-63,498","4,045,597",30.15%
2011.09.02,"+78,664","-56,862","4,109,095",30.62%
2011.09.01,"+75,348","-34,566","4,165,957",31.05%
2011.08.31,"+132,704","-112,075","4,200,523",31.30%
2011.08.30,"+14,646","-2,460","4,312,598",32.14%
2011.08.29,"-6,838","-3,094","4,315,058",32.16%
2011.08.26,"+31,641","-23,150","4,318,152",32.18%
2011.08.25,"+19,440","+14,334","4,341,302",32.35%
2011.08.24,"+19,030","-24,968","4,326,968",32.25%
2011.08.23,"+11,355","-46,028","4,351,936",32.43%
2011.08.22,"+93,874","-58,884","4,397,964",32.77%
2011.08.19,"+96,334","-54,237","4,456,848",33.21%
2011.08.18,"+193,776","-96,778","4,511,085",33.62%
2011.08.17,"+149,443","-328,513","4,607,863",34.34%
2011.08.16,"+220,728","-540,084","4,936,376",36.79%
2011.08.12,"+54,194","-168,924","5,476,285",40.81%
2011.08.11,"+76,572","-44,469","5,645,209",42.07%
2011.08.10,"-22,952","+31,366","5,689,678",42.48%
2011.08.09,"+37,521","-30,708","5,658,312",42.24%
2011.08.08,"+46,691","-42,873","5,689,020",42.47%
2011.08.05,"+43,196","-43,208","5,731,893",42.79%
2011.08.04,"+16,681","+4,761","5,775,101",43.11%
2011.08.03,"+3,704","+8,343","5,770,340",43.08%
2011.08.02,"-2,880","+1,944","5,761,997",43.02%
2011.08.01,"+14,199","-25,244","5,760,053",43.00%
2011.07.29,"+27,761","-35,875","5,785,297",43.19%
2011.07.28,"+36,702","-63,588","5,821,172",43.46%
2011.07.27,"+123,698","-120,086","5,884,760",43.93%
2011.07.26,"+6,906","+1,640","6,004,846",44.83%
2011.07.25,"-22,665","+13,957","6,003,206",44.82%
2011.07.22,"+22,512","-11,263","5,989,249",44.71%
2011.07.21,"-8,064","+14,076","6,000,512",44.80%
2011.07.20,"-11,206","+25,461","5,986,436",44.69%
2011.07.19,"-143,652","+163,800","5,960,975",44.50%
2011.07.18,"+44,123","-18,935","5,797,125",43.28%
2011.07.15,"-29,945","-20,388","5,816,060",43.42%
2011.07.14,"+13,253","-33,573","5,836,448",43.57%
2011.07.13,"+10,583","+46,583","5,866,526",43.47%
2011.07.12,"-63,236","+71,261","5,819,943",43.17%
2011.07.11,"+12,297","+28,859","5,748,682",42.64%
2011.07.08,"+16,884","-20,336","5,719,823",42.42%
2011.07.07,"-2,280","-9,268","5,740,159",42.57%
2011.07.06,"+2,052","-6,095","5,749,427",42.64%
2011.07.05,"-35,513","+27,852","5,755,522",42.69%
2011.07.04,"-67,337","+155,159","5,727,670",42.48%
2011.07.01,"-35,423","+32,734","5,572,511",41.33%
2011.06.30,"-15,334","+11,198","5,539,777",41.09%
2011.06.29,"-29,020","+13,936","5,528,579",41.00%
2011.06.28,+455,"-4,276","5,514,643",40.90%
2011.06.27,"-1,734","-4,008","5,518,919",40.93%
2011.06.24,"-6,434","+6,084","5,522,927",40.96%
2011.06.23,-575,"-8,674","5,516,843",40.92%
2011.06.22,"+8,400","-4,060","5,525,517",40.98%
2011.06.21,"+8,334","-7,280","5,529,577",41.01%
2011.06.20,"+4,898","-4,280","5,536,857",41.07%
2011.06.17,"+3,119","-3,212","5,541,137",41.10%
2011.06.16,-305,"+6,042","5,544,349",41.12%
2011.06.15,+97,"+4,151","5,538,307",41.08%
2011.06.14,"-15,190","+11,387","5,534,011",41.04%
2011.06.13,"+1,589","+1,729","5,522,624",40.96%
2011.06.10,"+3,873","+13,124","5,520,595",40.97%
2011.06.09,"-16,716","+14,722","5,507,471",40.87%
2011.06.08,"+4,444","+3,499","5,492,749",40.76%
2011.06.07,"-4,879","+20,172","5,489,250",40.73%
2011.06.03,+997,"+26,771","5,469,217",40.59%
2011.06.02,"-11,373","+36,783","5,442,446",40.39%
2011.06.01,"+5,262","+16,034","5,405,663",40.11%
2011.05.31,+326,"+8,101","5,389,629",39.99%
2011.05.30,-696,"+2,087","5,381,528",39.93%
2011.05.27,"-12,106","+6,561","5,379,441",39.92%
2011.05.26,"+14,939","-10,704","5,372,880",39.87%
2011.05.25,"-43,470","+54,701","5,383,584",39.95%
2011.05.24,"-97,952","+90,382","5,328,883",39.54%
2011.05.23,"+18,947","-40,355","5,238,501",38.87%
2011.05.20,"+3,014","-3,773","5,278,856",39.17%
2011.05.19,-250,-421,"5,282,599",39.20%
2011.05.18,"+10,559","-5,563","5,282,920",39.20%
2011.05.17,"-32,487","+44,749","5,288,483",39.24%
2011.05.16,"-41,004","+49,885","5,243,734",38.91%
2011.05.13,"+22,154","-16,641","5,193,849",38.68%
2011.05.12,"+3,930","-15,967","5,210,491",38.81%
2011.05.11,+695,"-2,402","5,226,458",38.92%
2011.05.09,"+2,364","-25,869","5,228,860",38.94%
2011.05.06,"+23,568","-29,428","5,254,729",39.13%
2011.05.04,"+7,642","-5,489","5,284,157",39.35%
2011.05.03,"-12,333","+8,869","5,289,646",39.39%
2011.05.02,"+9,266","+1,384","5,280,777",39.33%
2011.04.29,"-2,223","+31,501","5,279,393",39.32%
2011.04.28,"-61,946","+69,923","5,247,517",39.08%
2011.04.27,"-18,357","+18,364","5,177,594",38.56%
2011.04.26,"+12,385","-9,594","5,159,230",38.42%
2011.04.25,"-22,246","+17,822","5,168,824",38.50%
2011.04.22,-277,"-41,568","5,151,002",38.36%
2011.04.21,"+9,907","-25,022","5,192,570",38.67%
2011.04.20,"+7,038","-4,816","5,217,592",38.86%
2011.04.19,"+3,760","+26,204","5,222,408",38.89%
2011.04.18,"-9,823","+11,902","5,196,204",38.70%
2011.04.15,"-66,187","+101,647","5,184,302",38.61%
2011.04.14,"-28,397","+68,231","5,082,655",37.85%
2011.04.13,"+6,714","+1,014","5,014,424",37.35%
2011.04.12,"-27,963","+28,893","5,008,495",37.30%
2011.04.11,"-18,714","+13,844","4,969,602",37.08%
2011.04.08,"-13,943","+17,023","4,955,757",36.97%
2011.04.07,"-12,801","+13,351","4,938,734",36.85%
2011.04.06,"-14,006","+1,940","4,925,383",36.75%
2011.04.05,"+4,285","+4,012","4,923,443",36.73%
2011.04.04,"+1,279","-13,496","4,919,431",36.70%
2011.04.01,-202,"+26,290","4,932,927",36.80%
2011.03.31,"-7,936","+2,298","4,906,637",36.61%
2011.03.30,"+9,689","+7,338","4,905,359",36.60%
2011.03.29,"+40,564","-2,809","4,898,021",36.54%
2011.03.28,"-1,200","+38,199","4,900,830",36.56%
2011.03.25,"+2,583","-2,330","4,862,631",36.28%
2011.03.24,"+52,358","-76,798","4,864,961",36.30%
2011.03.23,"+25,362","-7,860","4,941,759",36.87%
2011.03.22,"+29,117","-18,919","4,949,619",36.93%
2011.03.21,"+7,346","-19,678","4,968,538",37.07%
2011.03.18,"-7,735","-9,286","4,988,216",37.22%
2011.03.17,"-4,780","+2,185","4,997,502",37.29%
2011.03.16,"+18,781","-22,002","4,995,317",37.27%
2011.03.15,"+38,820","-40,598","5,017,319",37.43%
2011.03.14,"+32,602","-5,277","5,057,817",37.74%
2011.03.11,"+8,870","-25,182","5,063,004",37.87%
2011.03.10,"+21,322","-36,777","5,088,186",38.06%
2011.03.09,"+14,384","-6,449","5,124,963",38.33%
2011.03.08,"+21,023","-10,985","5,131,412",38.38%
2011.03.07,"+19,887","-4,730","5,142,397",38.46%
2011.03.04,"-29,709","-5,637","5,147,127",38.50%
2011.03.03,"+57,238","-27,480","5,126,731",38.35%
2011.03.02,"+4,120","-45,729","5,154,211",38.55%
2011.02.28,"+71,913","-55,321","5,199,940",38.90%
2011.02.25,"+1,534","+19,408","5,255,261",39.31%
2011.02.24,"+25,505","+14,397","5,235,853",39.16%
2011.02.23,"+40,907","-14,960","5,221,456",39.06%
2011.02.22,"+11,797","+4,991","5,236,416",39.17%
2011.02.21,"-4,749","+16,671","5,231,425",39.13%
2011.02.18,"+16,524","+14,211","5,214,754",39.01%
2011.02.17,"+47,650","-9,558","5,200,543",38.90%
2011.02.16,"+38,772","+3,741","5,209,911",38.99%
2011.02.15,"+103,328","-72,651","5,206,170",38.96%
2011.02.14,"+47,240","-27,152","5,278,821",39.51%
2011.02.11,"-55,136","+81,663","5,305,973",39.71%
2011.02.10,"+27,044","-3,700","5,224,310",39.10%
2011.02.09,"-2,459","+15,318","5,228,010",39.13%
2011.02.08,"-10,591","+27,286","5,212,692",39.01%
2011.02.07,-637,"+14,452","5,185,406",38.81%
2011.02.01,"+8,592","+9,141","5,170,954",38.70%
2011.01.31,"+7,993","-13,324","5,161,813",38.63%
2011.01.28,"+13,146","+28,091","5,175,137",38.73%
2011.01.27,"-2,654","+49,289","5,147,046",38.52%
2011.01.26,"+37,468","+11,723","5,097,757",38.15%
2011.01.25,"-65,332","+79,558","5,086,034",38.07%
2011.01.24,"-27,423","+36,042","5,006,476",37.47%
2011.01.21,"-24,385","+22,840","4,970,234",37.20%
2011.01.20,"-14,834","+1,433","4,947,394",37.03%
2011.01.19,"-34,723","+25,058","4,945,961",37.02%
2011.01.18,"-24,046","+5,770","4,920,903",36.83%
2011.01.17,"+6,650","-5,890","4,915,133",36.79%
2011.01.14,"-38,142","+20,654","4,921,023",36.83%
2011.01.13,"-2,937","+44,447","4,900,369",36.68%
2011.01.12,"-29,145","+17,640","4,855,922",36.34%
2011.01.11,"+27,719","+4,757","4,838,282",36.21%
2011.01.10,"+3,254",-314,"4,833,365",36.24%
2011.01.07,"+40,583","+10,902","4,833,679",36.24%
2011.01.06,"+13,438","+6,031","4,822,777",36.16%
2011.01.05,"-4,098","+22,640","4,816,746",36.12%
2011.01.04,"-15,904","+17,060","4,794,106",35.95%
2011.01.03,"-13,567","-4,555","4,777,046",35.82%
2010.12.30,"+8,868","+15,441","4,781,601",35.85%
2010.12.29,"+2,107","+2,055","4,766,160",35.74%
2010.12.28,+340,"-15,220","4,764,105",35.72%
2010.12.27,"-7,357","-3,374","4,779,325",35.84%
2010.12.24,"+8,435","-22,868","4,782,699",35.86%
2010.12.23,"-3,143","+5,212","4,805,567",36.03%
2010.12.22,"+1,505","+6,214","4,800,355",35.99%
2010.12.21,"-11,186","-13,877","4,794,141",35.95%
2010.12.20,"-21,514",-916,"4,808,018",36.05%
2010.12.17,"+25,426","-1,971","4,807,734",36.05%
2010.12.16,"+12,903","+11,463","4,809,705",36.06%
2010.12.15,"-9,616","+22,024","4,798,242",35.98%
2010.12.14,"+17,664","+9,115","4,776,080",35.84%
2010.12.13,"-1,847","+8,519","4,766,965",35.77%
2010.12.10,"-12,432","+4,743","4,758,446",35.71%
2010.12.09,"-9,554","+26,803","4,753,703",35.67%
2010.12.08,"+2,923",+124,"4,726,900",35.47%
2010.12.07,"+14,976","-20,319","4,726,776",35.47%
2010.12.06,"-31,845","+5,370","4,747,095",35.62%
2010.12.03,"+1,066",+763,"4,741,725",35.58%
2010.12.02,"-6,085",+952,"4,740,962",35.57%
2010.12.01,"-30,954","+9,442","4,740,010",35.57%
2010.11.30,"+7,399",-606,"4,730,568",35.50%
2010.11.29,"-15,382","+5,673","4,731,174",35.50%
2010.11.26,"-29,437","-3,605","4,725,501",35.46%
2010.11.25,"+5,236",-504,"4,729,106",35.49%
2010.11.24,"+36,038","-19,376","4,729,610",35.49%
2010.11.23,"-3,709","+38,201","4,745,961",35.61%
2010.11.22,"-124,243","+74,359","4,707,760",35.32%
2010.11.19,"+4,360","+15,793","4,633,401",34.77%
2010.11.18,"+2,732","+45,670","4,617,608",34.65%
2010.11.17,"-51,441","+9,370","4,571,938",34.31%
2010.11.16,"-37,598","+13,167","4,562,568",34.24%
2010.11.15,"-6,487",-910,"4,549,401",34.14%
2010.11.12,"-15,976","+2,295","4,550,311",34.20%
2010.11.11,"-52,170",-844,"4,548,016",34.18%
2010.11.10,"-14,628","+18,330","4,548,860",34.19%
2010.11.09,"+18,978","-11,449","4,530,530",34.05%
2010.11.08,"-3,499","+13,252","4,541,979",34.13%
2010.11.05,"-12,831","+15,670","4,528,727",34.03%
2010.11.04,"-11,771","+19,976","4,513,057",33.92%
2010.11.03,"-49,381","+89,567","4,493,081",33.77%
2010.11.02,"+4,306","+53,558","4,403,514",33.09%
2010.11.01,"+23,522","+33,052","4,349,956",32.69%
2010.10.29,"-1,513","+17,621","4,316,904",32.44%
2010.10.28,"-1,943","+9,322","4,299,283",32.31%
2010.10.27,"-14,628","-10,276","4,289,961",32.24%
2010.10.26,"-39,925","+1,975","4,300,237",32.32%
2010.10.25,"+19,899","-5,361","4,298,262",32.30%
2010.10.22,"-7,593","+6,489","4,303,623",32.34%
2010.10.21,"-1,736","-1,854","4,297,134",32.29%
2010.10.20,"+8,023","-2,020","4,298,988",32.31%
2010.10.19,"-10,946","+11,032","4,301,008",32.32%
2010.10.18,"+23,572",-300,"4,289,976",32.24%
2010.10.15,"-15,574","+2,514","4,290,276",32.24%
2010.10.14,"-12,197","-11,091","4,287,762",32.22%
2010.10.13,"+21,617","-4,345","4,298,653",32.30%
2010.10.12,"-159,493","+172,872","4,302,998",32.35%
2010.10.11,"+28,120","+2,595","4,130,126",31.05%
2010.10.08,"+2,109","+12,279","4,127,531",31.03%
2010.10.07,"-86,949","+106,657","4,115,252",30.94%
2010.10.06,"-65,330","+162,850","4,008,595",30.14%
2010.10.05,"-26,973","+75,814","3,845,745",28.91%
2010.10.04,+557,"-18,992","3,769,931",28.34%
2010.10.01,"+99,103","-86,814","3,788,923",28.48%
2010.09.30,"+60,323","-38,461","3,875,737",29.14%
2010.09.29,"+165,878","-64,533","3,914,198",29.43%
2010.09.28,"+28,462","-46,949","3,978,731",29.91%
2010.09.27,"+27,285","-7,904","4,025,680",30.26%
2010.09.24,"+21,075","+2,225","4,033,584",30.32%
2010.09.20,"+1,031","+2,164","4,031,359",30.31%
2010.09.17,"+4,054","+16,879","4,029,195",30.29%
2010.09.16,+50,"-23,718","4,012,316",30.16%
2010.09.15,"+55,029","-73,515","4,036,034",30.34%
2010.09.14,"+171,026","-42,033","4,113,901",30.93%
2010.09.13,"+77,300","-36,950","4,155,934",31.25%
2010.09.10,"+6,304","-33,094","4,192,884",31.52%
2010.09.09,"-28,394","-39,421","4,225,978",31.77%
2010.09.08,"-30,682","-46,257","4,265,899",32.07%
2010.09.07,"-10,641","-51,262","4,312,156",32.42%
2010.09.06,"-1,002","-43,546","4,363,418",32.81%
2010.09.03,"+3,235","-31,081","4,406,964",33.13%
2010.09.02,"+51,006","-83,678","4,438,045",33.37%
2010.09.01,"+39,766","-38,175","4,521,723",34.00%
2010.08.31,"+33,341","-44,549","4,559,898",34.28%
2010.08.30,"+6,964","-19,073","4,604,447",34.62%
2010.08.27,"+73,803","-22,933","4,623,520",34.76%
2010.08.26,"+79,346","+12,689","4,646,453",34.93%
2010.08.25,-801,"+37,876","4,633,764",34.84%
2010.08.24,"-71,677","-46,451","4,595,888",34.55%
2010.08.23,"+4,936","-8,369","4,642,339",34.90%
2010.08.20,"+5,011","-21,457","4,650,258",34.96%
2010.08.19,"-1,507","+17,081","4,671,715",35.12%
2010.08.18,"+18,974","-68,108","4,654,634",35.00%
2010.08.17,"+7,588","-26,184","4,722,742",35.51%
2010.08.16,"+49,033","-47,141","4,748,926",35.70%
2010.08.13,"+10,375","-38,212","4,796,067",36.06%
2010.08.12,"+28,422","-29,394","4,834,279",36.39%
2010.08.11,"+36,947","-39,091","4,861,323",36.60%
2010.08.10,"-15,406","-43,452","4,900,414",36.89%
2010.08.09,"-79,461","-29,322","4,943,866",37.22%
2010.08.06,"+6,240","-30,893","4,973,188",37.44%
2010.08.05,"+19,220","-14,153","5,004,081",37.67%
2010.08.04,"-37,886","-27,776","5,018,234",37.78%
2010.08.03,"-96,934","+1,055","5,046,010",37.99%
2010.08.02,"-7,850","+15,936","5,044,955",37.98%
2010.07.30,"-1,662","+15,716","5,029,019",37.86%
2010.07.29,"-7,525","+9,892","5,013,303",37.74%
2010.07.28,"+3,729","-9,036","5,003,411",37.67%
2010.07.27,"+5,985","+10,135","5,012,447",37.73%
2010.07.26,"+35,753","-23,040","5,002,312",37.66%
2010.07.23,"+5,681","+13,457","5,025,352",37.83%
2010.07.22,"-20,971","+48,406","5,011,895",37.73%
2010.07.21,"+11,596","+11,980","4,963,489",37.37%
2010.07.20,"+1,751","+31,914","4,951,509",37.28%
2010.07.19,"-8,234","+11,845","4,919,595",37.04%
2010.07.16,"-17,310","+17,519","4,907,750",36.95%
2010.07.15,"-36,655","+29,885","4,888,431",36.98%
2010.07.14,"-51,143","+32,416","4,856,836",36.74%
2010.07.13,"-14,554","+19,292","4,824,420",36.49%
2010.07.12,"+5,329","+5,693","4,805,128",36.35%
2010.07.09,"+9,322",+414,"4,799,435",36.30%
2010.07.08,"-5,488","+5,901","4,799,021",36.30%
2010.07.07,"+7,259","+1,984","4,793,120",36.25%
2010.07.06,"+1,772","-5,192","4,791,136",36.24%
2010.07.05,"+25,977","+6,299","4,796,328",36.28%
2010.07.02,"-28,347","+22,613","4,790,029",36.23%
2010.07.01,-191,"+4,606","4,767,416",36.06%
2010.06.30,"+18,067","+5,060","4,762,810",36.03%
2010.06.29,"+5,928","+5,202","4,757,750",35.99%
2010.06.28,"+6,458","+6,799","4,752,548",35.95%
2010.06.25,"+21,668","+1,988","4,745,749",35.90%
2010.06.24,"-12,943","+32,617","4,743,761",35.88%
2010.06.23,"+34,146","-54,214","4,711,144",35.63%
2010.06.22,"+17,097","-9,706","4,765,358",36.04%
2010.06.21,"+6,354","+15,332","4,775,064",36.12%
2010.06.18,"-20,012","+20,853","4,759,732",36.00%
2010.06.17,"-49,415","+45,427","4,738,879",35.84%
2010.06.16,"-94,151","+95,772","4,693,452",35.50%
2010.06.15,"-52,923","+74,808","4,596,340",34.94%
2010.06.14,"-57,380","+51,438","4,521,533",34.37%
2010.06.11,"+3,460","-26,005","4,470,095",33.98%
2010.06.10,"-6,090","-5,732","4,496,100",34.18%
2010.06.09,"-122,727","+162,628","4,501,832",34.22%
2010.06.08,"-6,405","+61,333","4,339,204",32.99%
2010.06.07,"+4,330","+24,630","4,277,871",32.52%
2010.06.04,"+3,577","+16,548","4,269,241",32.46%
2010.06.03,"-59,973","+18,627","4,252,693",32.33%
2010.06.01,"-40,388","+21,406","4,234,066",32.19%
2010.05.31,"+22,877","+23,095","4,212,660",32.02%
2010.05.28,"-39,277","-10,844","4,189,565",31.85%
2010.05.27,"-28,276","-34,468","4,200,409",31.93%
2010.05.26,"-1,089","-10,528","4,234,466",32.19%
2010.05.25,"-6,251","+32,144","4,244,994",32.27%
2010.05.24,"-7,007","+18,816","4,212,850",32.03%
2010.05.20,"+12,050","+22,118","4,194,034",31.88%
2010.05.19,"-3,423","+28,317","4,171,916",31.72%
2010.05.18,"-5,951","-7,403","4,143,599",31.50%
2010.05.17,"+1,108","+27,835","4,151,002",31.56%
2010.05.14,"+3,365","-37,284","4,123,167",31.34%
2010.05.13,"-52,009","+117,449","4,160,451",31.69%
2010.05.12,"+18,465",+384,"4,043,001",30.79%
2010.05.11,"-13,557","+23,269","4,042,617",30.79%
2010.05.10,"-35,529","-20,574","4,019,348",30.61%
2010.05.07,"+2,272","+75,131","4,039,922",30.77%
2010.05.06,"+30,636","-1,563","3,964,791",30.20%
2010.05.04,"+85,189","-107,337","3,966,354",30.21%
2010.05.03,"+5,252","-41,567","4,073,691",31.03%
2010.04.30,"-33,001","-4,251","4,115,258",31.34%
2010.04.29,"+5,761","+5,866","4,119,509",31.37%
2010.04.28,"-31,523","+8,692","4,113,643",31.33%
2010.04.27,"-2,161","+2,552","4,104,951",31.26%
2010.04.26,"+5,070","-6,001","4,102,399",31.24%
2010.04.23,"-1,176","+15,071","4,108,400",31.29%
2010.04.22,"+5,182","+8,503","4,093,329",31.18%
2010.04.21,"+37,917","-21,226","4,084,826",31.11%
2010.04.20,"+1,327","+20,519","4,106,052",31.27%
2010.04.19,"+34,658","-1,126","4,085,533",31.12%
2010.04.16,"+39,376","-18,558","4,086,559",31.12%
2010.04.15,"+43,341","-5,107","4,105,117",31.27%
2010.04.14,"+49,752","-23,234","4,110,224",31.33%
2010.04.13,"+6,461","-9,181","4,133,458",31.50%
2010.04.12,+225,"-21,742","4,142,639",31.57%
2010.04.09,"+7,434","-20,092","4,164,381",31.74%
2010.04.08,"-131,825","+83,395","4,184,473",31.89%
2010.04.07,"-17,013","+19,901","4,101,078",31.26%
2010.04.06,"+20,980","-27,303","4,081,177",31.10%
2010.04.05,"-290,836","+278,269","4,108,480",31.31%
2010.04.02,"+22,594","-2,573","3,830,211",29.19%
2010.04.01,"-5,830","-10,009","3,832,784",29.21%
2010.03.31,"-5,889","-7,040","3,842,793",29.29%
2010.03.30,"+24,903","-18,056","3,849,833",29.34%
2010.03.29,"-21,206","+37,374","3,867,889",29.48%
2010.03.26,"-19,548","+22,099","3,830,515",29.19%
2010.03.25,"-19,747","+37,238","3,808,416",29.03%
2010.03.24,"-38,834","+47,477","3,771,178",28.74%
2010.03.23,"-27,960","+16,985","3,723,701",28.38%
2010.03.22,"+3,394","+18,951","3,706,716",28.25%
2010.03.19,"-14,340","+9,771","3,687,765",28.11%
2010.03.18,"+4,250","+2,517","3,677,994",28.03%
2010.03.17,"-31,124","+39,886","3,675,397",28.01%
2010.03.16,"-8,202","+2,646","3,635,511",27.71%
2010.03.15,"-4,353","-2,046","3,632,865",27.69%
2010.03.12,"-26,199","+9,032","3,634,911",27.77%
2010.03.11,"-19,482","+21,948","3,625,879",27.70%
2010.03.10,"+19,820","+2,801","3,603,931",27.53%
2010.03.09,"-36,459","-8,479","3,601,130",27.51%
2010.03.08,"-12,955","-4,124","3,609,609",27.57%
2010.03.05,"+9,589","-9,738","3,613,733",27.61%
2010.03.04,"-14,166","-29,314","3,623,471",27.68%
2010.03.03,"+1,558","-7,304","3,652,785",27.90%
2010.03.02,"+11,949","-22,421","3,660,089",27.96%
2010.02.26,"-2,225","-4,048","3,682,510",28.13%
2010.02.25,"-2,192","+1,993","3,686,558",28.16%
2010.02.24,-127,"-3,529","3,684,565",28.15%
2010.02.23,"+5,678","+16,142","3,688,094",28.17%
2010.02.22,-347,"+3,494","3,671,952",28.05%
2010.02.19,"+6,053","-2,134","3,668,458",28.02%
2010.02.18,"-7,280","+6,356","3,670,592",28.04%
2010.02.17,"+9,889","+15,067","3,664,236",27.99%
2010.02.16,"+2,575","+4,883","3,649,169",27.88%
2010.02.12,"-41,299","+64,361","3,644,286",27.84%
2010.02.11,"+11,448","+26,197","3,579,855",27.42%
2010.02.10,"-29,949","+51,903","3,553,658",27.22%
2010.02.09,"-11,165","+33,690","3,501,755",26.82%
2010.02.08,"-11,328","+11,929","3,468,066",26.56%
2010.02.05,"+20,300","-21,167","3,456,137",26.47%
