Date,Close,Open,High,Low,Volume,Change
2010-12-22,2877.9,2910.73,2917.2,2867.05,9830000000.0,-0.009000000000000001
2010-12-23,2855.22,2874.2,2893.71,2849.84,8900000000.0,-0.0079
2010-12-24,2835.16,2841.35,2853.49,2813.5,8119999999.999999,-0.006999999999999999
2010-12-27,2781.4,2842.81,2876.81,2774.54,9780000000.0,-0.019
2010-12-28,2732.99,2768.03,2775.15,2730.41,8430000000.0,-0.0174
2010-12-29,2751.53,2735.48,2753.03,2721.48,6390000000.0,0.0068000000000000005
2010-12-30,2759.58,2751.97,2768.13,2724.54,7320000000.0,0.0029
2010-12-31,2808.08,2759.16,2808.93,2758.13,8340000000.0,0.0176
2011-01-04,2852.65,2825.33,2855.4,2810.11,11010000000.0,0.0159
2011-01-05,2838.59,2833.12,2850.49,2824.3,10440000000.0,-0.0049
2011-01-06,2824.2,2838.43,2853.88,2816.95,8470000000.000001,-0.0051
2011-01-07,2838.8,2820.66,2868.01,2807.87,11310000000.0,0.0052
2011-01-10,2791.81,2832.62,2847.36,2786.86,9080000000.0,-0.0166
2011-01-11,2804.05,2783.48,2810.76,2770.34,8060000000.000001,0.0044
2011-01-12,2821.31,2811.79,2828.47,2788.13,7920000000.0,0.0062
2011-01-13,2827.71,2830.53,2837.53,2810.87,7490000000.0,0.0023
2011-01-14,2791.34,2817.05,2817.05,2780.44,7680000000.0,-0.0129
2011-01-17,2706.66,2772.45,2780.94,2698.78,9250000000.0,-0.030299999999999997
2011-01-18,2708.98,2696.15,2715.41,2683.37,6040000000.0,0.0009
2011-01-19,2758.1,2707.82,2759.6,2700.81,7850000000.0,0.0181
2011-01-20,2677.65,2752.8,2752.8,2676.13,8600000000.0,-0.0292
2011-01-21,2715.29,2668.68,2746.18,2667.29,9560000000.0,0.0141
2011-01-24,2695.72,2716.52,2736.11,2690.65,8790000000.0,-0.0072
2011-01-25,2677.43,2691.69,2701.04,2661.45,6950000000.0,-0.0068000000000000005
2011-01-26,2708.81,2677.17,2710.74,2676.77,6080000000.0,0.011699999999999999
2011-01-27,2749.15,2690.82,2753.0,2677.21,10560000000.0,0.0149
2011-01-28,2752.75,2741.31,2759.44,2733.29,8539999999.999999,0.0013
