,G_Val,F_Val,F_total,F_percent
2020.07.01,"-31,577","+93,009","354,321,825",48.67%
2020.06.30,"+899,729","+340,788","354,229,923",48.66%
2020.06.29,"+37,890","-487,871","353,787,635",48.60%
2020.06.26,"-231,180","+83,148","354,153,178",48.65%
2020.06.25,"-1,023,177","+616,330","353,949,730",48.62%
2020.06.24,"+141,335","+485,612","353,383,400",48.54%
2020.06.23,"-363,042","+92,137","351,109,788",48.23%
2020.06.22,"-173,590","+172,297","351,017,651",48.22%
2020.06.19,"-463,944","+65,290","350,822,174",48.19%
2020.06.18,"+61,264","-22,366","350,756,884",48.18%
2020.06.17,"+667,377","-69,439","350,685,250",48.17%
2020.06.16,"+533,388","-405,706","350,573,816",48.16%
2020.06.15,"-317,990","-270,364","350,528,489",48.15%
2020.06.12,"-1,003,696","+180,352","350,747,961",48.18%
2020.06.11,"-1,765,416","+369,509","350,553,479",48.15%
2020.06.10,"+138,945","+132,445","349,933,970",48.07%
2020.06.09,"-190,891","-254,747","349,726,025",48.04%
2020.06.08,"-143,492","+393,094","350,177,772",48.10%
2020.06.05,"+631,667","+352,791","349,784,678",48.05%
2020.06.04,"+704,974","-644,363","349,466,887",48.00%
2020.06.03,"+2,510,106","+916,987","350,146,250",48.10%
2020.06.02,"+10,609","-676,415","349,229,263",47.97%
2020.06.01,"+837,017","+212,880","349,905,678",48.06%
2020.05.29,"-105,421","-1,922,374","349,692,798",48.03%
2020.05.28,"+1,942,817","+1,093,544","351,609,672",48.30%
2020.05.27,"-50,419","-225,437","350,721,128",48.18%
2020.05.26,"-165,755","-82,307","350,946,565",48.21%
2020.05.25,"-225,974","-806,962","351,204,773",48.24%
2020.05.22,"-596,851","-813,231","351,826,453",48.33%
2020.05.21,"-229,132","+135,350","352,812,684",48.46%
2020.05.20,"+164,813","+1,309,157","352,649,849",48.44%
2020.05.19,"+731,821","+348,850","351,141,230",48.23%
2020.05.18,"-882,265","+126,701","350,572,380",48.16%
2020.05.15,"+530,597","-327,683","350,445,679",48.14%
2020.05.14,"-1,038,944","-2,563,850","350,848,362",48.19%
2020.05.13,"-315,778","-1,516,477","353,484,212",48.56%
2020.05.12,"+951,656","+3,741","355,287,693",48.80%
2020.05.11,"-107,299","+248,034","354,906,136",48.75%
2020.05.08,"+833,349","+1,398,357","354,537,102",48.70%
2020.05.07,"+430,274","-75,244","352,998,947",48.49%
2020.05.06,"+562,613","-272,574","353,074,191",48.50%
2020.05.04,"-836,379","-1,209,163","353,397,026",48.54%
2020.04.29,"+759,207","+183,806","355,099,189",48.78%
2020.04.28,"+389,290","+562,686","354,809,096",48.74%
2020.04.27,"+523,685","+349,310","353,784,600",48.60%
2020.04.24,"-656,289","+105,875","352,935,290",48.48%
2020.04.23,"-1,295,852","-541,093","352,399,654",48.41%
2020.04.22,"+12,874","+447,702","352,614,846",48.44%
2020.04.21,"-28,634","-839,234","352,347,144",48.40%
2020.04.20,"-369,856","-1,522,292","355,160,417",48.79%
2020.04.17,"+958,906","-203,635","356,460,117",48.96%
2020.04.16,"+136,556","-1,098,765","356,594,634",48.98%
2020.04.14,"+597,099","-9,636","357,757,771",49.14%
2020.04.13,"-1,013,102","-405,876","357,844,042",49.15%
2020.04.10,"-621,980","-226,526","358,364,279",49.23%
2020.04.09,"-263,069","-60,776","358,553,614",49.25%
2020.04.08,"-107,415","+155,667","358,655,332",49.27%
2020.04.07,"+520,640","+623,792","358,641,182",49.26%
2020.04.06,"+1,158,209","-98,192","358,218,390",49.21%
2020.04.03,"-326,946","+370,229","358,316,105",49.22%
2020.04.02,"+44,124","-255,398","357,879,106",49.16%
2020.04.01,"-1,871,083","-513,480","357,900,304",49.16%
2020.03.31,"-721,108","+154,126","360,160,784",49.47%
2020.03.30,"+327,175","-335,269","359,486,633",49.38%
2020.03.27,"+180,896","+281,506","359,992,923",49.45%
2020.03.26,"-261,457","-519,435","357,667,981",49.13%
2020.03.25,"+106,399","+946,124","359,004,416",49.31%
2020.03.24,"+767,622","+445,963","358,531,292",49.25%
2020.03.23,"-502,656","-573,008","358,058,472",49.18%
2020.03.20,"+1,001,473","-349,213","358,515,576",49.25%
2020.03.19,"+579,333","-947,634","358,235,828",49.21%
2020.03.18,"-373,210","-1,373,930","357,923,462",49.17%
2020.03.17,"+171,788","-513,017","359,217,392",49.34%
2020.03.16,"+80,557","-624,971","359,067,218",49.32%
2020.03.13,"+976,054","-909,229","359,526,239",49.39%
2020.03.12,"+340,416","-540,697","359,862,737",49.43%
2020.03.11,"-421,956","-459,838","360,268,199",49.49%
2020.03.10,"+842,726","-1,072,542","360,723,877",49.55%
2020.03.09,"+432,608","-2,235,572","362,049,321",49.73%
2020.03.06,"+190,231","-610,650","364,016,030",50.00%
2020.03.05,"+274,625","-293,761","364,147,360",50.02%
2020.03.04,"+532,763","-637,752","364,314,871",50.04%
2020.03.03,"-38,406","-487,527","365,011,243",50.14%
2020.03.02,"+1,099,614","-735,207","365,595,278",50.22%
2020.02.28,"+1,072,448","-1,310,004","365,925,485",50.26%
2020.02.27,"+220,538","-576,459","367,491,297",50.48%
2020.02.26,"+192,923","-1,439,013","367,773,414",50.52%
2020.02.25,"+440,742","-2,014,722","369,216,243",50.72%
2020.02.24,"-284,992","-64,010","371,193,065",50.99%
2020.02.21,"-649,895","+651,825","371,170,647",50.98%
2020.02.20,"-489,490","+723,812","370,398,333",50.88%
2020.02.19,"-15,195","+110,057","369,567,410",50.76%
2020.02.18,"-460,778","+75,646","369,461,114",50.75%
2020.02.17,"+38,734","-48,714","369,388,877",50.74%
2020.02.14,"+85,960","+301,048","369,347,863",50.73%
2020.02.13,"+249,667","+751,888","369,293,215",50.73%
2020.02.12,"+325,011","-308,858","368,594,327",50.63%
2020.02.11,"+264,761","+66,369","368,836,717",50.66%
2020.02.10,"-198,137","-61,802","368,820,348",50.66%
2020.02.07,"-324,306","+80,302","368,876,373",50.67%
2020.02.06,"+194,423","+657,222","368,951,071",50.68%
2020.02.05,"-311,793","+299,128","368,069,849",50.56%
2020.02.04,"-261,437","+238,526","367,783,325",50.52%
2020.02.03,"+730,423","-565,579","368,945,259",50.68%
2020.01.31,"+455,181","-229,359","369,410,838",50.74%
2020.01.30,"-684,703","-274,239","369,608,161",50.77%
2020.01.29,"-129,687","+235,158","368,428,736",50.61%
2020.01.28,"+355,200","-464,027","367,595,668",50.49%
2020.01.23,"-456,554","-606,435","367,937,147",50.54%
2020.01.22,"+285,513","-147,374","368,777,940",50.66%
2020.01.21,"-160,842","+37,404","368,858,066",50.67%
2020.01.20,"+125,059","+76,715","368,490,884",50.62%
2020.01.17,"-263,370","+46,701","368,275,512",50.59%
2020.01.16,"-52,478","-300,069","368,152,019",50.57%
2020.01.15,"-890,950","-153,363","368,439,988",50.61%
2020.01.14,"-526,950","+258,237","368,384,349",50.60%
2020.01.13,"-121,331","+215,679","368,121,968",50.57%
2020.01.10,"-388,253","+57,874","367,995,133",50.55%
2020.01.09,"+210,213","-485,298","367,948,849",50.54%
2020.01.08,"+970,897","+181,313","368,191,447",50.58%
2020.01.07,"+105,036","-360,948","367,877,424",50.53%
2020.01.06,"-75,273","+125,370","368,103,372",50.56%
2020.01.03,"-98,745","-161,131","367,691,268",50.51%
2020.01.02,"-690,924","+555,183","367,730,452",50.51%
2019.12.30,"+164,722","-628,628","366,484,464",50.34%
2019.12.27,"+3,107","-136,877","367,359,692",50.46%
2019.12.26,"+504,417","+82,923","367,777,160",50.52%
2019.12.24,"+197,957","-16,230","368,969,446",50.68%
2019.12.23,"+87,002","+96,160","369,373,032",50.74%
2019.12.20,"-215,330","+705,550","369,598,532",50.77%
2019.12.19,"-1,128,804","+1,434,162","369,140,864",50.71%
2019.12.18,"-341,326","+558,126","367,758,456",50.52%
2019.12.17,"+145,226","+1,227,827","367,222,814",50.44%
2019.12.16,"+396,741","+137,840","366,573,419",50.35%
2019.12.13,"+343,554","+2,421,530","366,603,279",50.36%
2019.12.12,"+248,977","+1,263,652","364,258,829",50.04%
2019.12.11,"+200,590","-196,477","363,151,377",49.88%
2019.12.10,"+217,120","-221,279","363,492,790",49.93%
2019.12.09,"+118,139","+60,410","363,879,417",49.98%
2019.12.06,"+328,027","+186,955","364,018,137",50.00%
2019.12.05,"+77,499","+171,629","364,139,154",50.02%
2019.12.04,"+387,603","-1,247,263","364,054,871",50.01%
2019.12.03,"+767,797","-1,720,872","365,420,110",50.19%
2019.12.02,"+339,521","-676,572","367,169,798",50.44%
2019.11.29,"+36,641","-547,834","367,818,482",50.52%
2019.11.28,"+21,658","+219,671","368,428,596",50.61%
2019.11.27,"+191,505","-116,930","368,419,112",50.61%
2019.11.26,"+1,203,808","-982,378","368,503,778",50.62%
2019.11.25,"+560,370","-792,030","369,193,938",50.71%
2019.11.22,"+466,872","-498,888","369,987,508",50.82%
2019.11.21,"+124,450","-1,058,453","370,324,518",50.87%
2019.11.20,"+4,799","-726,332","371,441,347",51.02%
2019.11.19,"-38,887","+215,347","372,152,877",51.12%
2019.11.18,"+137,588","+3,986","371,899,215",51.08%
2019.11.15,"+643,263","+302,975","372,013,951",51.10%
2019.11.14,"+318,771","-244,643","371,713,781",51.06%
2019.11.13,"-112,623","+309,516","372,282,118",51.14%
2019.11.12,"+119,326","+229,555","371,970,649",51.09%
2019.11.11,"-10,268","-434,395","371,889,764",51.08%
2019.11.08,"-101,599","-458,063","372,321,229",51.14%
2019.11.07,"-43,745","-11,214","372,886,533",51.22%
2019.11.06,"-44,194","-297,170","372,869,448",51.22%
2019.11.05,"+64,100","+314,934","373,268,181",51.27%
2019.11.04,"+555,706","+178,120","372,950,316",51.23%
2019.11.01,"-20,765","+227,025","372,574,564",51.18%
2019.10.31,"-14,768","+355,331","372,359,154",51.15%
2019.10.30,"-135,073","-77,525","371,948,906",51.09%
2019.10.29,"+89,277","+212,795","372,337,831",51.15%
2019.10.28,"-63,829","+341,900","372,158,459",51.12%
2019.10.25,"-78,484","+2,056,783","372,199,591",51.13%
2019.10.24,"+245,373","+788,814","370,204,808",50.85%
2019.10.23,"-164,422","-432,344","369,385,247",50.74%
2019.10.22,"+936,355","-373,738","369,658,421",50.78%
2019.10.21,"+215,118","-734,446","370,202,326",50.85%
2019.10.18,"+244,714","-2,389,680","369,870,772",50.81%
2019.10.17,"+78,592","-418,969","372,530,018",51.17%
2019.10.16,"+195,648","+287,152","373,157,221",51.26%
2019.10.15,"+59,774","+59,523","372,870,069",51.22%
2019.10.14,"+408,174","-371,167","372,660,546",51.19%
2019.10.11,"+315,254","-89,559","373,042,094",51.24%
2019.10.10,"+325,900","-1,214,193","373,221,653",51.27%
2019.10.08,"+376,652","-367,617","374,543,146",51.45%
2019.10.07,"+26,377","-115,985","375,048,233",51.52%
2019.10.04,"+98,927","+164,844","375,358,590",51.56%
2019.10.02,"-444,954","-454,617","375,239,367",51.54%
2019.10.01,"+152,212","-185,270","375,625,445",51.60%
2019.09.30,"-20,552","+168,199","375,895,715",51.63%
2019.09.27,"-441,373","+169,164","375,176,416",51.54%
2019.09.26,"-22,951","+340,826","375,427,588",51.57%
2019.09.25,"+117,020","-273,121","375,199,322",51.54%
2019.09.24,"+283,674","-107,045","375,342,443",51.56%
2019.09.23,"+137,011","+49,719","375,578,008",51.59%
2019.09.20,"+96,134","+35,473","375,386,923",51.56%
2019.09.19,"+516,677","-11,515","375,331,850",51.56%
2019.09.18,"+537,912","-330,027","375,273,347",51.55%
2019.09.17,"+183,682","-371,057","375,603,374",51.59%
2019.09.16,"+610,400","-2,019,415","375,867,151",51.63%
2019.09.11,"+494,447","-642,204","378,141,311",51.94%
2019.09.10,"+113,324","-178,120","378,854,288",52.04%
2019.09.09,"-364,757","+1,037,701","379,095,775",52.07%
2019.09.06,"-93,555","+77,515","378,071,853",51.93%
2019.09.05,"+119,037","+1,149,501","378,050,305",51.93%
2019.09.04,"+408,258","+551,772","377,131,999",51.80%
2019.09.03,"-35,266","-26,803","376,638,397",51.74%
2019.09.02,"+190,632","-51,942","376,765,200",51.75%
2019.08.30,"+77,207","+1,078,697","376,634,041",51.74%
2019.08.29,"-214,966","+163,153","375,621,761",51.60%
2019.08.28,"+153,473","-16,896","375,517,749",51.58%
2019.08.27,"+78,839","+102,751","375,427,121",51.57%
2019.08.26,"-451,982","-89,374","375,189,815",51.54%
2019.08.23,"-13,550","+205,292","375,341,519",51.56%
2019.08.22,"-479,345","+86,139","375,357,927",51.56%
2019.08.21,"-240,846","+63,417","375,443,314",51.57%
2019.08.20,"+27,793","+158,075","375,544,934",51.59%
2019.08.19,"+124,061","-292,243","375,653,798",51.60%
2019.08.16,"+61,812","-150,074","375,854,131",51.63%
2019.08.14,"+248,383","+122,438","376,004,205",51.65%
2019.08.13,"-143,384","+142,185","375,848,977",51.63%
2019.08.12,"-82,391","+171,681","375,514,016",51.58%
2019.08.09,"-221,756","+355,289","375,211,703",51.54%
2019.08.08,"-224,972","-149,108","374,970,699",51.51%
2019.08.07,"-205,661","+451,515","374,933,650",51.50%
2019.08.06,"+1,130,221","-1,552,563","374,860,139",51.49%
2019.08.05,"+214,601","+77,447","376,049,453",51.66%
2019.08.02,"+440,127","-600,313","375,896,141",51.63%
2019.08.01,"-291,258","+595,207","377,284,945",51.82%
2019.07.31,"-504,133","+320,580","377,117,488",51.80%
2019.07.30,"-133,309","+524,673","376,775,685",51.75%
2019.07.29,"+117,959","-104,733","376,041,922",51.65%
2019.07.26,"-4,615","+541,765","375,611,707",51.59%
2019.07.25,"+194,861","+493,150","374,751,482",51.48%
2019.07.24,"-591,487","+631,654","374,321,152",51.42%
2019.07.23,"-899,935","+1,828,891","373,833,788",51.35%
2019.07.22,"-199,058","+699,797","372,006,422",51.10%
2019.07.19,"+840,597","-170,603","371,402,033",51.02%
2019.07.18,"-41,256","+66,838","371,788,796",51.07%
2019.07.17,"+31,720","-53,803","371,879,767",51.08%
2019.07.16,"+174,166","+77,032","371,757,781",51.07%
2019.07.15,"+394,134","+129,112","371,780,749",51.07%
2019.07.12,"-178,631","+226,142","371,649,684",51.05%
2019.07.11,"+140,747","+1,004,607","371,473,070",51.03%
2019.07.10,"+244,072","+1,156,156","370,311,696",50.87%
2019.07.09,"+716,254","+60,480","369,211,902",50.72%
2019.07.08,"-203,249","+387,742","368,988,874",50.69%
2019.07.05,"+210,741","-314,263","368,627,700",50.64%
2019.07.04,"+36,950","+230,574","369,092,303",50.70%
2019.07.03,"-298,137","+118,846","368,868,385",50.67%
2019.07.02,"-61,397","+801,672","369,041,858",50.69%
2019.07.01,"+555,761","-3,623","368,001,286",50.55%
2019.06.28,"-423,249","+194,405","367,753,109",50.52%
2019.06.27,"+512,929","+231,784","367,493,736",50.48%
2019.06.26,"-90,261","+1,200,448","367,216,952",50.44%
2019.06.25,"-130,755","+131,036","365,462,560",50.20%
2019.06.24,"+90,075","+264,941","365,584,198",50.22%
2019.06.21,"-92,900","-9,921","365,371,273",50.19%
2019.06.20,"+418,802","-261,444","365,392,105",50.19%
2019.06.19,"+629,491","+1,123,423","365,476,191",50.20%
2019.06.18,"+68,573","-62,091","364,162,768",50.02%
2019.06.17,"+120,336","+388,165","364,293,590",50.04%
2019.06.14,"-538,306","+210,821","364,013,105",50.00%
2019.06.13,"-452,393","-1,732,768","363,902,290",49.99%
2019.06.12,"-475,197","-277,912","365,685,058",50.23%
2019.06.11,"+300,916","-244,499","366,092,964",50.29%
2019.06.10,"+261,468","+140,742","366,237,489",50.31%
2019.06.07,"-72,096","-58,021","366,042,864",50.28%
2019.06.05,"+239,996","-624,289","366,871,312",50.39%
2019.06.04,"-48,693","-654,264","367,530,183",50.48%
2019.06.03,"+149,958","-150,755","368,357,843",50.60%
2019.05.31,"-78,247","+25,910","368,255,391",50.58%
2019.05.30,"+191,800","-150,481","366,645,263",50.36%
2019.05.29,"+1,587,072","-1,185,679","369,022,744",50.69%
2019.05.28,"+1,374,314","-3,389,000","368,363,046",50.60%
2019.05.27,"+209,326","-528,288","371,662,446",51.05%
2019.05.24,"+465,642","-617,512","371,758,734",51.07%
2019.05.23,"-80,085","-287,944","372,336,246",51.14%
2019.05.22,"-211,939","-635,590","372,574,190",51.18%
2019.05.21,"-69,859","-394,162","373,258,277",51.27%
2019.05.20,"+47,045","-135,445","373,470,439",51.30%
2019.05.17,"+67,800","-146,563","373,125,884",51.25%
2019.05.16,"-103,939","-286,528","373,142,447",51.26%
2019.05.15,"-126,625","-56,263","373,489,205",51.30%
2019.05.14,"+302,665","+85,785","373,545,773",51.31%
2019.05.13,"+151,390","-349,930","373,067,037",51.25%
2019.05.10,"+378,721","-1,352,608","373,475,397",51.30%
2019.05.09,"-800,340","-879,485","374,816,028",51.49%
2019.05.08,"-51,404","+158,964","375,465,513",51.57%
2019.05.07,"-207,597","+252,048","375,341,089",51.56%
2019.05.03,"-214,941","+347,080","375,282,076",51.55%
2019.05.02,"-85,686","+505,889","374,822,917",51.49%
2019.04.30,"+215,618","-264,808","374,317,028",51.42%
2019.04.29,"+404,080","-242,900","374,661,997",51.46%
2019.04.26,"+291,620","-494,506","374,599,867",51.46%
2019.04.25,"-401,394","+906,561","375,094,373",51.52%
2019.04.24,"-535,721","-73,998","374,287,812",51.41%
2019.04.23,"-96,792","+239,651","374,242,130",51.41%
2019.04.22,"-140,888","+92,659","374,133,467",51.39%
2019.04.19,"-213,173","+1,238,068","374,030,808",51.38%
2019.04.18,"-360,298","+363,788","372,612,740",51.18%
2019.04.17,"+197,223","+85,559","372,234,232",51.13%
2019.04.16,"+370,173","-1,972","372,040,923",51.10%
2019.04.15,"+146,148","+238,728","372,083,455",51.11%
2019.04.12,"-117,928","+138,849","371,798,487",51.07%
2019.04.11,"+79,058","-34,748","371,699,638",51.06%
2019.04.10,"+179,405","+12,984","371,740,546",51.06%
2019.04.09,"+193,309","-261,469","371,707,322",51.06%
2019.04.08,"-317,659","+280,224","372,106,735",51.11%
2019.04.05,"-82,786","+248,018","371,742,383",51.06%
2019.04.04,"-77,577","+414,123","371,397,165",51.02%
2019.04.03,"+841,048","+1,305,133","371,040,714",50.97%
2019.04.02,"+147,318","+319,861","369,567,553",50.76%
2019.04.01,"+263,452","+732,897","369,317,688",50.73%
2019.03.29,"+289,454","+116,426","368,810,791",50.66%
2019.03.28,"-130,500","+136,729","368,675,365",50.64%
2019.03.27,"+244,433","+127,916","368,135,430",50.57%
2019.03.26,"+1,173","-70,748","367,914,507",50.54%
2019.03.25,"+146,609","-467,004","367,952,995",50.54%
2019.03.22,"+313,222","+748,951","368,261,478",50.59%
2019.03.21,"+2,569,228","+1,595,762","367,358,491",50.46%
2019.03.20,"+624,025","+154,965","365,703,867",50.23%
2019.03.19,"-23,196","+135,167","365,515,754",50.21%
2019.03.18,"-231,918","-37,193","365,331,725",50.18%
2019.03.15,"+262,627","+136,249","365,429,718",50.20%
2019.03.14,"-697,091","+548,024","365,293,469",50.18%
2019.03.13,"-644,298","+170,542","364,666,583",50.09%
2019.03.12,"+5,282","+28,563","364,464,843",50.06%
2019.03.11,"-225,078","+107,332","364,139,463",50.02%
2019.03.08,"-3,758","-576,034","364,230,131",50.03%
2019.03.07,"-300,551","+40,468","364,756,165",50.10%
2019.03.06,"+454,829","-1,401,403","364,752,106",50.10%
2019.03.05,"-109,449","+76,454","365,834,449",50.25%
2019.03.04,"-255,377","+215,950","365,555,044",50.21%
2019.02.28,"-856,367","-1,637,083","364,997,794",50.14%
2019.02.27,"-46,589","-660,586","366,655,986",50.36%
2019.02.26,"-378,531","+259,654","367,372,510",50.46%
2019.02.25,"+54,614","-570,269","367,082,856",50.42%
2019.02.22,"+30,694","-90,291","367,551,225",50.49%
2019.02.21,"+32,024","+691,808","367,734,316",50.51%
2019.02.20,"+148,289","+546,389","366,949,047",50.40%
2019.02.19,"-64,656","-21,149","366,492,658",50.34%
2019.02.18,"-30,417","+153,987","366,513,807",50.35%
2019.02.15,"-285,009","-737,212","366,409,820",50.33%
2019.02.14,"+579,462","-106,300","366,978,932",50.41%
2019.02.13,"+131,860","+77,253","367,015,232",50.41%
2019.02.12,"-60,658","+683,504","366,937,979",50.40%
2019.02.11,"-248,629","+146,007","366,232,475",50.31%
2019.02.08,"-378,187","-507,669","365,905,110",50.26%
2019.02.07,"-53,145","+933,176","366,612,789",50.36%
2019.02.01,"-556,865","+1,362,814","365,659,613",50.23%
2019.01.31,"+38,505","-118,259","364,406,754",50.06%
2019.01.30,"-161,825","+1,535,377","364,545,013",50.07%
2019.01.29,"+216,072","-34,632","363,161,636",49.88%
2019.01.28,"-217,834","-25,561","363,216,268",49.89%
2019.01.25,"-49,396","+2,405,280","363,271,166",49.90%
2019.01.24,"-178,959","+2,665,167","360,865,886",49.57%
2019.01.23,"+109,885","-3,206","357,934,969",49.17%
2019.01.22,"-864,928","+1,137,848","358,038,175",49.18%
2019.01.21,"+100,566","+951,834","357,008,427",49.04%
2019.01.18,"+25,549","-119,497","356,056,593",48.91%
