,G_Val,F_Val,F_total,F_percent
2016.07.01,"+169,237","+54,873","29,498,421",25.30%
2016.06.30,"-9,810","+61,175","29,443,548",25.25%
2016.06.29,"-28,152","+29,647","29,326,873",25.15%
2016.06.28,"-12,082","+6,614","29,298,426",25.13%
2016.06.27,"+36,034","+38,220","29,301,812",25.13%
2016.06.24,"+61,188","+14,165","29,263,592",25.10%
2016.06.23,"+35,766","-26,652","29,229,913",25.07%
2016.06.22,"+1,790","-10,359","29,241,765",25.08%
2016.06.21,"+1,407","-27,244","29,223,524",25.07%
2016.06.20,"+23,311","+6,470","29,237,333",25.08%
2016.06.17,"+9,700","-52,058","29,228,863",25.07%
2016.06.16,"+7,147",+373,"29,279,421",25.11%
2016.06.15,"+6,772","-15,300","29,277,548",25.11%
2016.06.14,"+2,391","-8,488","29,290,848",25.12%
2016.06.13,"-6,443","-49,656","29,297,336",25.13%
2016.06.10,"+6,020","+14,657","29,348,637",25.17%
2016.06.09,"+2,813","+83,471","29,326,980",25.15%
2016.06.08,-943,"-65,680","29,243,509",25.08%
2016.06.07,"-25,033","-53,651","29,295,689",25.13%
2016.06.03,"-12,602","-68,755","29,334,340",25.16%
2016.06.02,"-12,745","+40,765","29,403,095",25.22%
2016.06.01,"-21,979","+21,313","29,362,330",25.18%
2016.05.31,"+22,041","+104,216","29,309,377",25.14%
2016.05.30,"-13,541","+4,952","29,193,161",25.04%
2016.05.27,"+1,900","+8,082","29,198,209",25.04%
2016.05.26,"-12,942","-90,321","29,133,927",24.99%
2016.05.25,"-6,029","+183,995","29,218,748",25.06%
2016.05.24,"-7,914","-8,460","28,997,753",24.87%
2016.05.23,"-11,442","-30,381","28,981,213",24.86%
2016.05.20,"+12,684","-83,668","28,999,094",24.87%
2016.05.19,"-74,699","-195,764","29,081,462",24.94%
2016.05.18,"-55,075","-93,835","29,272,226",25.11%
2016.05.17,"-89,910","-183,501","29,337,061",25.16%
2016.05.16,"-23,430","-36,822","29,525,312",25.32%
2016.05.13,"-59,221","-25,719","29,551,134",25.38%
2016.05.12,"+5,725","+13,779","29,553,943",25.38%
2016.05.11,"-38,975","-69,921","29,517,664",25.35%
2016.05.10,"+26,144","-91,697","29,538,115",25.37%
2016.05.09,"+5,639","-95,263","29,621,462",25.44%
2016.05.04,-286,"-42,229","29,734,425",25.54%
2016.05.03,+280,"-103,258","29,792,154",25.59%
2016.05.02,"-24,158","-85,229","29,890,412",25.67%
2016.04.29,"-6,841","-69,892","29,975,641",25.75%
2016.04.28,"-8,633","-175,264","30,045,533",25.81%
2016.04.27,"-12,819","-131,501","30,181,797",25.92%
2016.04.26,"+29,409","-13,900","30,252,798",25.98%
2016.04.25,"-12,441","+15,569","30,237,872",25.97%
2016.04.22,"-98,901","-67,404","30,017,803",25.78%
2016.04.21,"-151,392","+1,754","30,271,307",26.00%
2016.04.20,"-269,069","+35,987","30,276,553",26.00%
2016.04.19,"-121,576","+66,950","30,205,566",25.94%
2016.04.18,"-44,118","-85,853","30,119,943",25.87%
2016.04.15,"-66,220","-22,354","30,191,088",25.93%
2016.04.14,"+19,522","+71,876","30,219,342",26.72%
2016.04.12,"-24,696","+68,475","29,272,245",25.88%
2016.04.11,"-160,595","+25,850","29,203,770",25.82%
2016.04.08,"-68,404","+29,410","29,167,920",25.79%
2016.04.07,"-66,730","+112,327","29,127,306",25.76%
2016.04.06,"-285,924","-78,155","29,014,979",25.66%
2016.04.05,"-29,117","-13,820","29,089,534",25.72%
2016.04.04,"+74,375","-64,362","29,103,354",25.74%
2016.04.01,"+126,464","+43,351","29,167,216",25.79%
2016.03.31,+718,"-24,371","29,114,513",25.75%
2016.03.30,"-34,719","+45,136","29,125,684",25.76%
2016.03.29,"+87,503","+178,641","29,009,548",25.65%
2016.03.28,"+6,028","+16,122","28,830,907",25.50%
2016.03.25,"+16,183","+18,164","28,814,585",25.48%
2016.03.24,"-50,899","+24,356","28,788,121",25.46%
2016.03.23,"-60,502","+22,343","28,739,015",25.42%
2016.03.22,"+4,664","+46,798","28,691,672",25.37%
2016.03.21,"-84,918","+37,357","28,639,874",25.33%
2016.03.18,"-24,468","+112,120","27,809,024",24.60%
2016.03.17,"-47,889","+12,630","27,618,997",24.43%
2016.03.16,-4,"+54,629","27,592,367",24.41%
2016.03.15,"+12,549","+20,988","27,487,588",24.32%
2016.03.14,"+5,998","+62,237","27,406,600",24.25%
2016.03.11,"-52,621","-52,666","27,338,363",24.19%
2016.03.10,"+193,974","-108,560","27,353,529",24.20%
2016.03.09,"-23,902","-45,025","27,467,456",24.30%
2016.03.08,"-6,594","-195,719","27,444,614",24.28%
2016.03.07,"-58,628","-762,659","27,476,309",24.31%
2016.03.04,"-17,039","-38,784","27,982,920",24.76%
2016.03.03,"+19,317","+73,087","28,054,474",24.82%
2016.03.02,"+126,094","+315,671","27,944,387",24.73%
2016.02.29,"+5,389","-51,163","27,613,716",24.43%
2016.02.26,"-19,249","+3,870","27,600,879",24.42%
2016.02.25,"-48,538","-181,335","27,463,582",24.30%
2016.02.24,"-10,752","-72,323","27,624,917",24.49%
2016.02.23,"-25,808","-112,698","27,676,596",24.53%
2016.02.22,"+41,255","+47,235","27,631,985",24.50%
2016.02.19,"-28,666","-186,024","27,524,250",24.41%
2016.02.18,"+25,384","+15,818","27,696,034",24.56%
2016.02.17,"-101,427","-86,851","27,748,014",24.61%
2016.02.16,"+51,024","-161,550","27,592,628",24.47%
2016.02.15,-633,"-201,410","27,711,808",24.62%
2016.02.12,"-49,604","-356,680","27,897,425",24.79%
2016.02.11,"-722,365","-152,424","28,312,105",25.18%
2016.02.05,"-221,404","+26,181","28,605,529",25.44%
2016.02.04,"-142,604","+12,106","28,634,348",25.46%
2016.02.03,"-202,970","+39,922","28,668,092",25.50%
2016.02.02,"-28,015","-188,544","28,723,160",25.54%
2016.02.01,"+51,428","+91,066","29,060,217",25.85%
2016.01.29,"+9,553","-81,128","28,989,717",25.78%
2016.01.28,"-49,916","+90,301","29,178,213",25.95%
2016.01.27,"-156,559","-110,336","29,092,012",25.88%
2016.01.26,"-21,920","-131,559","29,172,048",25.95%
2016.01.25,"-97,268","+52,102","28,860,607",25.67%
2016.01.22,"-156,751","-257,034","29,219,363",25.99%
2016.01.21,"-88,702","-149,014","29,490,897",26.23%
2016.01.20,"-200,728","+427,643","29,715,411",26.43%
2016.01.19,"+21,282","-356,570","29,332,768",26.09%
2016.01.18,"-201,037","+321,299","29,748,838",26.46%
2016.01.15,"-130,355","+12,385","29,616,200",26.34%
2016.01.14,"-270,731","-107,004","29,763,815",26.47%
2016.01.13,"-58,035","+460,137","29,857,519",26.56%
2016.01.12,"-122,225","+79,540","29,361,982",26.12%
2016.01.11,"-62,188","+164,724","29,366,884",26.12%
2016.01.08,"+104,727","+79,727","29,205,160",25.98%
2016.01.07,"-51,069","-35,870","29,150,433",25.93%
2016.01.06,"+138,026","+54,661","29,125,303",25.90%
2016.01.05,"-35,534","+91,887","28,995,642",25.79%
2016.01.04,"+18,438","+358,770","28,683,755",25.51%
2015.12.30,"+70,955","-131,162","28,309,985",25.18%
2015.12.29,"+65,632","+191,772","28,484,147",25.33%
2015.12.28,"+55,529","+17,711","28,260,933",25.14%
2015.12.24,"+4,360","-3,532","28,319,882",25.19%
2015.12.23,"+8,165","+72,553","28,506,823",25.35%
2015.12.22,"+43,920","+88,541","28,434,270",25.29%
2015.12.21,"+47,040","-85,666","28,371,201",25.23%
2015.12.18,"+104,626","+62,553","28,461,867",25.32%
2015.12.17,"+3,429","-40,753","28,395,164",25.26%
2015.12.16,"+13,830","-75,517","28,400,917",25.27%
2015.12.15,"+35,458","-61,255","28,363,610",25.26%
2015.12.14,"+21,115","+26,373","28,498,865",25.38%
2015.12.11,"+3,611","-33,887","28,461,492",25.35%
2015.12.10,"+6,091","-10,292","28,296,141",25.20%
2015.12.09,"+16,084","+7,791","28,316,433",25.26%
2015.12.08,"-51,658","-23,763","28,299,642",25.25%
2015.12.07,"-44,106","-218,056","28,318,405",25.27%
2015.12.04,"+1,548","-142,624","28,509,953",25.45%
2015.12.03,"+55,176","+14,490","28,652,577",25.57%
2015.12.02,"+38,826","-53,774","28,652,087",25.57%
2015.12.01,"-23,991","-52,282","28,729,713",25.64%
2015.11.30,"+2,581","-193,337","28,716,143",25.63%
2015.11.27,"+10,775","-37,289","28,905,429",25.80%
2015.11.26,"-3,943","+12,819","28,909,718",25.81%
2015.11.25,+761,"-46,058","28,929,899",25.82%
2015.11.24,"+34,827","+35,665","28,997,457",25.88%
2015.11.23,"+10,168","+37,604","29,164,515",26.03%
2015.11.20,"+22,504","+206,535","29,176,911",26.04%
2015.11.19,"+169,613","+131,136","28,979,705",25.87%
2015.11.18,"+282,516","+219,030","28,853,569",25.76%
2015.11.17,"+205,368","+37,016","28,634,539",25.56%
2015.11.16,"+58,514","-40,156","28,586,523",25.52%
2015.11.13,"+155,018","+18,015","28,641,679",25.57%
2015.11.12,"+336,944","+200,287","28,666,164",25.59%
2015.11.11,"+234,929","+14,365","28,475,877",25.42%
2015.11.10,"+21,605","-111,876","28,457,012",25.40%
2015.11.09,"-4,549","-39,068","28,578,888",25.51%
2015.11.06,"+11,836","-170,020","28,614,956",25.54%
2015.11.05,"-36,892","+2,321","28,807,976",25.72%
2015.11.04,"-39,749","-1,288","28,816,655",25.72%
2015.11.03,"-19,733","-44,424","28,817,943",25.72%
2015.11.02,"-10,782","-31,009","28,862,367",25.76%
2015.10.30,"-12,847","-2,572","28,893,376",25.79%
2015.10.29,"+18,607","-94,241","28,875,948",25.78%
2015.10.28,"+205,684","-110,485","28,978,089",25.87%
2015.10.27,"-35,977","-139,152","29,082,574",25.96%
2015.10.26,"+24,407","+7,044","29,221,726",26.08%
2015.10.23,"-1,331","+145,891","29,213,682",26.08%
2015.10.22,"+1,486","+16,468","29,067,791",25.95%
2015.10.21,"+1,269","+78,784","29,041,423",25.92%
2015.10.20,"+41,839","+22,700","28,962,639",25.85%
2015.10.19,"+116,542","+158,089","28,929,939",25.82%
2015.10.16,"+55,390","+194,596","28,771,850",25.68%
2015.10.15,"+10,055","-19,237","28,585,254",25.52%
2015.10.14,"+38,249","-50,861","28,556,491",25.49%
2015.10.13,"+18,000","+91,208","28,578,352",25.51%
2015.10.12,"+7,356","-16,618","28,467,144",25.41%
2015.10.08,"+12,303","-23,017","28,482,062",25.42%
2015.10.07,"-4,672","-58,185","28,535,079",25.47%
2015.10.06,"+12,205","+12,877","28,593,264",25.52%
2015.10.05,"+38,143","-84,077","28,579,387",25.51%
2015.10.02,"+13,596","+123,045","28,663,015",25.59%
2015.10.01,"-23,528","-6,527","28,537,622",25.47%
2015.09.30,"-42,317","-131,690","28,511,149",25.45%
2015.09.25,"-20,190","-109,062","28,642,839",25.57%
2015.09.24,"-2,157","-5,785","28,757,901",25.67%
2015.09.23,"-51,740","-12,908","28,732,686",25.65%
2015.09.22,"-32,521","+25,912","28,720,594",25.64%
2015.09.21,"-12,888","-18,787","28,679,682",25.60%
2015.09.18,"+77,559","+113,859","28,678,469",25.60%
2015.09.17,"-19,005","-21,418","28,554,610",25.49%
2015.09.16,"-3,374","-5,119","28,543,028",25.48%
2015.09.15,"+21,155","-6,792","28,543,147",25.48%
2015.09.14,"-8,144","-23,441","28,549,939",25.49%
2015.09.11,"+116,743","-56,201","28,559,880",25.49%
2015.09.10,"+67,536","-130,676","28,593,081",25.52%
2015.09.09,"-25,209","-47,377","28,723,757",25.64%
2015.09.08,"-15,093","-85,697","28,771,134",25.68%
2015.09.07,"-11,807","-10,822","28,877,831",25.78%
2015.09.04,"-97,387","-19,906","28,873,653",25.77%
2015.09.03,"+1,118","-233,335","28,893,559",25.79%
2015.09.02,"-1,984","-29,753","29,115,894",25.99%
2015.09.01,"-6,290","-7,036","29,145,647",26.02%
2015.08.31,"+2,569","-106,545","29,136,683",26.01%
2015.08.28,"-14,913","-78,931","29,238,228",26.10%
2015.08.27,"-43,183","+12,160","29,287,159",26.14%
2015.08.26,"+4,763","-110,498","29,284,199",26.14%
2015.08.25,"+16,826","+60,490","29,392,697",26.24%
2015.08.24,"-140,679","-79,457","29,320,207",26.17%
2015.08.21,"-112,904","-145,674","29,377,664",26.22%
2015.08.20,"-13,391","-277,741","29,390,338",26.24%
2015.08.19,"-62,461","-262,693","29,674,579",26.49%
2015.08.18,"-13,219","-101,161","29,887,272",26.68%
2015.08.17,"-5,207","-86,096","29,953,683",26.74%
2015.08.13,"+25,182","-22,288","30,030,929",26.81%
2015.08.12,"-82,244","+158,178","29,986,217",26.77%
2015.08.11,"-64,381","-16,201","29,883,717",26.68%
2015.08.10,"+74,259","+39,408","29,834,917",26.64%
2015.08.07,"+1,098","-22,683","29,720,509",26.53%
2015.08.06,"+171,024","+50,794","29,861,188",26.66%
2015.08.05,"+275,620","+105,330","29,851,233",26.65%
2015.08.04,"+186,982","-136,457","29,740,903",26.55%
2015.08.03,"+15,187","-23,592","29,877,360",26.67%
2015.07.31,"+27,199","+29,570","29,960,952",26.75%
2015.07.30,"-24,793","-55,012","29,921,882",26.71%
2015.07.29,"-58,134","-15,907","29,956,894",26.75%
2015.07.28,"-14,083","-41,643","29,887,165",26.69%
2015.07.27,"-147,113","-15,919","29,993,026",26.78%
2015.07.24,"+3,955","+50,829","29,919,495",26.71%
2015.07.23,"-29,199","-59,457","29,549,666",26.38%
2015.07.22,"+50,771","-55,024","30,096,868",26.88%
2015.07.21,"-52,792","+35,475","30,038,963",26.83%
2015.07.20,"+12,083","+9,536","30,067,638",26.85%
2015.07.17,"+36,932","-42,050","30,122,752",26.90%
2015.07.16,"+128,025","-47,001","30,168,802",26.94%
2015.07.15,"+201,955","+141,245","30,157,741",26.97%
2015.07.14,"-17,057","+39,972","29,922,376",26.76%
2015.07.13,"+12,612","+43,864","29,727,404",26.59%
2015.07.10,"-95,306","+4,755","29,808,540",26.66%
2015.07.09,"-75,429","+41,366","29,853,785",26.70%
2015.07.08,"-152,782","-35,592","29,753,019",26.62%
2015.07.07,"+30,849","-21,437","29,801,915",26.66%
2015.07.06,"-22,549","-13,405","29,873,427",26.73%
2015.07.03,"-68,952","-11,417","29,895,322",26.75%
2015.07.02,"+5,795","-20,441","29,906,739",26.76%
2015.07.01,"+143,530","-36,605","29,922,180",26.77%
2015.06.30,"-38,759","-39,599","29,958,285",26.80%
2015.06.29,"-33,443","+159,045","29,993,884",26.83%
2015.06.26,"-166,611","+32,702","29,823,339",26.68%
2015.06.25,+839,"-48,723","29,804,158",26.66%
2015.06.24,"-19,573","+45,558","29,892,927",26.74%
2015.06.23,"-25,553","-86,296","29,857,769",26.71%
2015.06.22,"+24,662","+270,263","29,928,181",26.81%
2015.06.19,"+22,123","+46,242","29,598,918",26.51%
2015.06.18,"+21,678","-8,264","29,552,676",26.47%
2015.06.17,"+212,613","+56,921","29,406,036",26.35%
2015.06.16,"-22,524","+21,776","29,302,397",26.25%
2015.06.15,"+1,674","+89,340","29,386,306",26.37%
2015.06.12,"-47,701","+76,608","29,296,966",26.29%
2015.06.11,"+33,749","-53,885","29,309,358",26.30%
2015.06.10,"-91,992","+5,050","29,433,243",26.46%
2015.06.09,"-31,724","-173,465","29,394,988",26.43%
2015.06.08,"+76,193","+192,453","29,508,453",26.53%
2015.06.05,"+175,705","-69,954","29,326,000",26.37%
2015.06.04,"+71,206","+87,426","29,395,954",26.45%
2015.06.03,"-184,474","+12,480","29,280,513",26.35%
2015.06.02,"-52,430","-19,626","29,257,283",26.33%
2015.06.01,"-34,185","+43,612","29,161,906",26.24%
2015.05.29,"-31,770","-223,552","29,138,294",26.25%
2015.05.28,"+121,271","-70,131","29,274,490",26.37%
2015.05.27,"+4,155","-122,016","29,437,121",26.53%
2015.05.26,"-76,167","+47,938","29,512,026",26.60%
2015.05.22,"-92,290","-69,892","29,454,088",26.54%
2015.05.21,"+1,561","-298,455","29,377,854",26.48%
2015.05.20,"-8,705","-41,507","29,665,659",26.77%
2015.05.19,"-49,249","-30,863","29,690,063",26.81%
2015.05.18,"-153,562","-74,569","29,734,076",26.85%
2015.05.15,"+45,376","-79,084","29,833,645",26.94%
2015.05.14,"+100,305","-79,153","29,895,532",27.13%
2015.05.13,"-110,864","-15,905","29,638,275",26.90%
2015.05.12,"-60,666","+43,589","29,617,356",26.94%
2015.05.11,"-113,205","+23,679","29,419,999",26.76%
2015.05.08,"-36,690","-19,995","29,386,320",26.80%
2015.05.07,"-54,611","-14,948","29,136,516",26.62%
2015.05.06,"-24,934","-20,931","28,883,418",26.51%
2015.05.04,"+8,297","-5,473","28,829,636",26.46%
2015.04.30,"+3,765","-95,302","28,845,109",26.48%
2015.04.29,"+2,397","-37,983","28,900,390",26.53%
2015.04.28,"+97,635","-201,602","28,927,073",26.59%
2015.04.27,"+5,286","-19,916","29,094,484",26.74%
2015.04.24,"-84,571","-130,387","29,102,900",26.75%
2015.04.23,"-222,934","-239,536","29,236,287",26.87%
2015.04.22,"-83,756","+26,075","29,424,860",27.07%
2015.04.21,"-69,948","-43,324","29,376,127",27.03%
2015.04.20,"-309,152","-168,122","29,394,313",27.05%
2015.04.17,"-182,962","-783,088","29,564,635",27.20%
2015.04.16,"-591,183","-208,146","30,332,723",27.91%
2015.04.15,"+7,975","-290,742","30,625,439",28.18%
2015.04.14,"-485,146","+572,632","30,958,831",28.49%
2015.04.13,"+141,215","+787,271","30,367,199",27.94%
2015.04.10,"+1,926","-143,529","29,568,166",27.21%
2015.04.09,"+29,987","-123,634","29,703,933",28.68%
2015.04.08,"-115,692","+112,238","28,365,063",27.39%
2015.04.07,"-11,037","+97,863","28,200,825",27.23%
2015.04.06,"+95,470","-21,466","28,096,112",27.13%
2015.04.03,"+73,984","-37,040","28,102,578",27.13%
2015.04.02,"+128,340","-164,161","28,106,618",27.14%
2015.04.01,"-59,420","-2,138","28,265,779",27.29%
2015.03.31,"+28,897","-29,984","28,263,917",27.29%
2015.03.30,"-65,075","-29,290","28,292,901",27.32%
2015.03.27,"+48,857","-135,211","28,312,191",27.34%
2015.03.26,"-435,250","-186,019","28,428,792",27.45%
2015.03.25,"+495,920","-57,525","28,517,811",27.53%
2015.03.24,"-13,639","+15,428","28,509,336",27.53%
2015.03.23,"-91,275","-34,688","28,533,908",27.55%
2015.03.20,"+82,502","-68,968","28,678,596",27.69%
2015.03.19,"-7,041","+97,551","28,719,064",27.73%
2015.03.18,"-192,187","+35,503","28,652,513",27.66%
2015.03.17,"-53,967","+15,823","28,529,510",27.55%
2015.03.16,"+57,889","-30,086","28,773,687",27.78%
2015.03.13,"+24,235","-27,383","28,823,773",27.83%
2015.03.12,"+141,178","-92,005","28,842,156",27.85%
2015.03.11,"-61,860","-39,277","28,929,161",27.93%
2015.03.10,"-121,256","+49,045","28,946,336",27.95%
2015.03.09,"-161,982","-330,953","28,868,980",27.87%
2015.03.06,"+81,782","+89,364","29,200,110",28.19%
2015.03.05,"-133,385","-190,978","29,120,805",28.12%
2015.03.04,"+41,457","-250,855","29,291,783",28.28%
2015.03.03,"-36,361","-114,626","29,518,638",28.50%
2015.03.02,"-56,995","+35,025","29,627,764",28.61%
2015.02.27,"-166,322","-178,917","29,582,739",28.56%
2015.02.26,"+113,204","-324,720","29,727,560",28.70%
2015.02.25,"-215,271","-34,975","30,063,280",29.03%
2015.02.24,"+4,340","-198,022","30,081,255",29.04%
2015.02.23,"+123,635","+76,595","30,261,277",29.22%
2015.02.17,"+26,425","-109,294","30,200,682",29.16%
2015.02.16,"+139,083","+467,200","30,436,476",29.39%
2015.02.13,"+1,283,027","+193,975","29,979,276",28.95%
2015.02.12,"+66,555","-60,038","29,795,301",28.77%
2015.02.11,"+144,979","-119,644","29,855,093",28.83%
2015.02.10,"+225,443","-34,043","30,016,737",28.98%
2015.02.09,"+490,206","-53,633","30,017,955",28.98%
2015.02.06,"+569,911","-98,672","30,034,588",29.00%
2015.02.05,"+7,403","+15,473","30,136,260",29.10%
2015.02.04,"+9,025","+59,507","30,162,815",29.12%
2015.02.03,"+5,066","+110,025","30,098,308",29.06%
2015.02.02,"+26,351","+66,188","30,008,283",28.97%
2015.01.30,"+33,192","-37,379","29,942,095",28.91%
2015.01.29,"-9,821","+46,205","29,979,474",28.95%
2015.01.28,"-14,752","+21,261","29,977,269",28.94%
2015.01.27,"-13,563","-39,784","29,956,008",28.92%
2015.01.26,+278,"+14,399","29,993,792",28.96%
2015.01.23,"+17,254","+68,276","29,974,927",28.94%
2015.01.22,"-16,486","-8,461","29,841,651",28.81%
2015.01.21,"-34,647","+12,810","29,900,112",28.87%
2015.01.20,"-6,759","+39,662","29,881,302",28.85%
2015.01.19,-240,"-18,740","29,818,740",28.79%
2015.01.16,"+20,115","-7,438","29,850,452",28.82%
2015.01.15,"+40,304","+118,188","29,871,890",28.84%
2015.01.14,"+14,146","+38,703","29,753,702",28.73%
2015.01.13,"+43,214","+96,455","29,715,555",28.69%
2015.01.12,"+8,852","+10,798","29,621,677",28.60%
2015.01.09,"-24,450","+6,775","29,610,879",28.59%
2015.01.08,"+2,043",+931,"29,584,104",28.56%
2015.01.07,+538,-147,"29,593,173",28.57%
2015.01.06,-342,"-13,343","29,593,320",28.57%
2015.01.05,"+1,644","-22,032","29,606,663",28.59%
2015.01.02,-304,"-26,654","29,506,507",28.49%
2014.12.30,"+1,738","-1,887","29,535,317",28.52%
2014.12.29,"-2,359","+7,145","29,537,284",28.52%
2014.12.26,"-1,491","+15,239","29,530,139",28.51%
2014.12.24,+122,"+13,635","29,624,760",28.60%
2014.12.23,+157,"-2,261","29,611,125",28.59%
2014.12.22,"+2,306","+49,076","29,592,386",28.57%
2014.12.19,+537,"+47,842","29,582,948",28.56%
2014.12.18,"+10,896","-42,062","29,535,106",28.52%
2014.12.17,+215,"-11,492","29,577,168",28.56%
2014.12.16,"+16,884","+74,180","29,588,660",28.57%
2014.12.15,"+16,875","-10,562","29,488,730",28.47%
2014.12.12,"-6,695","-2,418","29,498,292",28.48%
2014.12.11,"+3,917",-245,"29,448,310",28.43%
2014.12.10,"-107,410","+47,965","29,447,555",28.43%
2014.12.09,"-29,341","-1,929","29,434,590",28.42%
2014.12.08,"-120,219","+49,367","29,499,519",28.48%
2014.12.05,"+18,808","-53,907","29,525,456",28.51%
2014.12.04,"+68,185","-60,758","29,576,363",28.56%
2014.12.03,"+3,709","-1,734","29,636,121",28.61%
2014.12.02,"+11,398","+9,424","29,621,655",28.60%
2014.12.01,"+23,801","+24,395","29,612,231",28.59%
2014.11.28,+336,"-32,149","29,586,836",28.57%
2014.11.27,"-166,386","-21,776","29,612,985",28.59%
2014.11.26,"-100,738","-31,486","29,634,761",28.61%
2014.11.25,"-18,081","+7,295","29,618,247",28.60%
2014.11.24,"-15,889","-68,032","29,602,952",28.58%
2014.11.21,"-56,819","+41,440","29,670,984",28.65%
2014.11.20,"-120,574","-4,149","29,624,544",28.61%
2014.11.19,"-17,151","+30,792","29,628,193",28.61%
2014.11.18,"-98,115","-192,312","29,598,641",28.59%
2014.11.17,"-52,407","-97,610","29,789,953",28.77%
2014.11.14,"-1,017","-18,410","29,914,563",28.89%
